dataset,classifier,fold,metric,value
page-blocks,PW-NB(k=45),8,macro_f1,0.7464184319636701
page-blocks,PW-NB(k=45),8,auc_roc,0.9741873498183532
page-blocks,PW-NB(k=45),8,log_loss,0.6100434824230846
page-blocks,PW-NB(k=45),8,brier_score,0.0970099932452293
page-blocks,PW-NB(k=45),8,ece,0.0495715935261235
page-blocks,PW-NB(k=45),8,balanced_accuracy,0.7664218560348905
page-blocks,PW-NB(k=45),8,geometric_mean,0.7506845046278673
page-blocks,PW-NB(k=45),8,mcc,0.7317346125389392
page-blocks,PW-NB(k=45),8,weighted_f1,0.9507403849795324
page-blocks,PW-NB(k=45),8,fit_time,0.3993549346923828
page-blocks,PW-NB(k=45),8,predict_time,0.0009999275207519
page-blocks,PW-NB(k=45),8,mean_pr,0.94205914196779
page-blocks,PW-NB(k=45),9,accuracy,0.9323583180987204
page-blocks,PW-NB(k=45),9,macro_f1,0.6940363503048633
page-blocks,PW-NB(k=45),9,auc_roc,0.9796085886144992
page-blocks,PW-NB(k=45),9,log_loss,0.670131435341889
page-blocks,PW-NB(k=45),9,brier_score,0.1212861923306067
page-blocks,PW-NB(k=45),9,ece,0.0554362432674289
page-blocks,PW-NB(k=45),9,balanced_accuracy,0.749836450040116
page-blocks,PW-NB(k=45),9,geometric_mean,0.7205283304618086
page-blocks,PW-NB(k=45),9,mcc,0.6554572195116911
page-blocks,PW-NB(k=45),9,weighted_f1,0.934564283475506
page-blocks,PW-NB(k=45),9,fit_time,0.404982328414917
page-blocks,PW-NB(k=45),9,predict_time,0.0016417503356933
page-blocks,PW-NB(k=45),9,mean_pr,0.9417800108269048
page-blocks,PW-NB(auto),0,accuracy,0.937956204379562
page-blocks,PW-NB(auto),0,macro_f1,0.6436728088635115
page-blocks,PW-NB(auto),0,auc_roc,0.9658971999044528
page-blocks,PW-NB(auto),0,log_loss,0.6970943897281894
page-blocks,PW-NB(auto),0,brier_score,0.1039462996115292
page-blocks,PW-NB(auto),0,ece,0.0511888901604438
page-blocks,PW-NB(auto),0,balanced_accuracy,0.7064301552106429
page-blocks,PW-NB(auto),0,geometric_mean,0.6011509216057956
page-blocks,PW-NB(auto),0,mcc,0.6684976307356971
page-blocks,PW-NB(auto),0,weighted_f1,0.9361183890027026
page-blocks,PW-NB(auto),0,fit_time,1.477999925613403
page-blocks,PW-NB(auto),0,predict_time,0.001000165939331
page-blocks,PW-NB(auto),0,mean_pr,0.9464094754653132
page-blocks,PW-NB(auto),0,best_k,15.0
page-blocks,PW-NB(auto),1,accuracy,0.9251824817518248
page-blocks,PW-NB(auto),1,macro_f1,0.7012260690642333
page-blocks,PW-NB(auto),1,auc_roc,0.9726749655464976
page-blocks,PW-NB(auto),1,log_loss,0.7526575486135985
page-blocks,PW-NB(auto),1,brier_score,0.1277740110049475
page-blocks,PW-NB(auto),1,ece,0.0605273954766406
page-blocks,PW-NB(auto),1,balanced_accuracy,0.7636733185513672
page-blocks,PW-NB(auto),1,geometric_mean,0.7299877029505921
page-blocks,PW-NB(auto),1,mcc,0.6469059030157785
page-blocks,PW-NB(auto),1,weighted_f1,0.9309908352629578
page-blocks,PW-NB(auto),1,fit_time,1.4522831439971924
page-blocks,PW-NB(auto),1,predict_time,0.0010073184967041
page-blocks,PW-NB(auto),1,mean_pr,0.947289340101523
page-blocks,PW-NB(auto),1,best_k,15.0
page-blocks,PW-NB(auto),2,accuracy,0.9324817518248176
page-blocks,PW-NB(auto),2,macro_f1,0.6949171463457178
page-blocks,PW-NB(auto),2,auc_roc,0.9564666734599788
page-blocks,PW-NB(auto),2,log_loss,0.8060186611498114
page-blocks,PW-NB(auto),2,brier_score,0.1111609877357791
page-blocks,PW-NB(auto),2,ece,0.055792705467598
page-blocks,PW-NB(auto),2,balanced_accuracy,0.7360264227642277
page-blocks,PW-NB(auto),2,geometric_mean,0.6874676656498712
page-blocks,PW-NB(auto),2,mcc,0.6564729840736205
page-blocks,PW-NB(auto),2,weighted_f1,0.933945775577684
page-blocks,PW-NB(auto),2,fit_time,1.4189369678497314
page-blocks,PW-NB(auto),2,predict_time,0.0009999275207519
page-blocks,PW-NB(auto),2,mean_pr,0.9472487309644668
page-blocks,PW-NB(auto),2,best_k,15.0
page-blocks,PW-NB(auto),3,accuracy,0.8957952468007313
page-blocks,PW-NB(auto),3,macro_f1,0.4801331640977483
page-blocks,PW-NB(auto),3,auc_roc,0.953349103971379
page-blocks,PW-NB(auto),3,log_loss,1.33894735250791
page-blocks,PW-NB(auto),3,brier_score,0.1836571350609463
page-blocks,PW-NB(auto),3,ece,0.0918830288483271
page-blocks,PW-NB(auto),3,balanced_accuracy,0.5796827747947911
page-blocks,PW-NB(auto),3,geometric_mean,0.0
page-blocks,PW-NB(auto),3,mcc,0.5382533446273666
page-blocks,PW-NB(auto),3,weighted_f1,0.9080197442102608
page-blocks,PW-NB(auto),3,fit_time,1.427842378616333
page-blocks,PW-NB(auto),3,predict_time,0.0009999275207519
page-blocks,PW-NB(auto),3,mean_pr,0.9487210718635808
page-blocks,PW-NB(auto),3,best_k,15.0
page-blocks,PW-NB(auto),4,accuracy,0.9213893967093236
page-blocks,PW-NB(auto),4,macro_f1,0.5262262418447307
page-blocks,PW-NB(auto),4,auc_roc,0.976260710470238
page-blocks,PW-NB(auto),4,log_loss,0.7335448666215477
page-blocks,PW-NB(auto),4,brier_score,0.1371284957302047
page-blocks,PW-NB(auto),4,ece,0.065361803528234
page-blocks,PW-NB(auto),4,balanced_accuracy,0.5691260877615256
page-blocks,PW-NB(auto),4,geometric_mean,0.0
page-blocks,PW-NB(auto),4,mcc,0.5876359009646287
page-blocks,PW-NB(auto),4,weighted_f1,0.9211179623834166
page-blocks,PW-NB(auto),4,fit_time,1.4308490753173828
page-blocks,PW-NB(auto),4,predict_time,0.0009996891021728
page-blocks,PW-NB(auto),4,mean_pr,0.9476113141155772
page-blocks,PW-NB(auto),4,best_k,15.0
page-blocks,PW-NB(auto),5,accuracy,0.943327239488117
page-blocks,PW-NB(auto),5,macro_f1,0.6574577408756817
page-blocks,PW-NB(auto),5,auc_roc,0.931260733885577
page-blocks,PW-NB(auto),5,log_loss,0.8009493765302875
page-blocks,PW-NB(auto),5,brier_score,0.1068219609833908
page-blocks,PW-NB(auto),5,ece,0.0523004141480364
page-blocks,PW-NB(auto),5,balanced_accuracy,0.6690448270896336
page-blocks,PW-NB(auto),5,geometric_mean,0.607096829474012
page-blocks,PW-NB(auto),5,mcc,0.7016849802775454
page-blocks,PW-NB(auto),5,weighted_f1,0.9421535137925764
page-blocks,PW-NB(auto),5,fit_time,1.3925528526306152
page-blocks,PW-NB(auto),5,predict_time,0.001000165939331
page-blocks,PW-NB(auto),5,mean_pr,0.9460008120178643
page-blocks,PW-NB(auto),5,best_k,15.0
page-blocks,PW-NB(auto),6,accuracy,0.8665447897623401
page-blocks,PW-NB(auto),6,macro_f1,0.5274979812866686
page-blocks,PW-NB(auto),6,auc_roc,0.9383703427809812
page-blocks,PW-NB(auto),6,log_loss,1.3319316606760312
page-blocks,PW-NB(auto),6,brier_score,0.2269950185459135
page-blocks,PW-NB(auto),6,ece,0.1072351473225993
page-blocks,PW-NB(auto),6,balanced_accuracy,0.7125429447221708
page-blocks,PW-NB(auto),6,geometric_mean,0.6792841351578447
page-blocks,PW-NB(auto),6,mcc,0.5210238120137511
page-blocks,PW-NB(auto),6,weighted_f1,0.8937680839897062
page-blocks,PW-NB(auto),6,fit_time,1.426964521408081
page-blocks,PW-NB(auto),6,predict_time,0.0010015964508056
page-blocks,PW-NB(auto),6,mean_pr,0.9475707132223576
page-blocks,PW-NB(auto),6,best_k,15.0
page-blocks,PW-NB(auto),7,accuracy,0.9451553930530164
page-blocks,PW-NB(auto),7,macro_f1,0.7412852497715436
page-blocks,PW-NB(auto),7,auc_roc,0.9655345084060204
page-blocks,PW-NB(auto),7,log_loss,0.8970918458247619
page-blocks,PW-NB(auto),7,brier_score,0.0943165991101815
page-blocks,PW-NB(auto),7,ece,0.0417372726261662
page-blocks,PW-NB(auto),7,balanced_accuracy,0.814092040568619
page-blocks,PW-NB(auto),7,geometric_mean,0.7842874493609329
page-blocks,PW-NB(auto),7,mcc,0.7149339086464115
page-blocks,PW-NB(auto),7,weighted_f1,0.9457657644903064
page-blocks,PW-NB(auto),7,fit_time,1.4217395782470703
page-blocks,PW-NB(auto),7,predict_time,0.0010023117065429
page-blocks,PW-NB(auto),7,mean_pr,0.9469346325619163
page-blocks,PW-NB(auto),7,best_k,15.0
page-blocks,PW-NB(auto),8,accuracy,0.9506398537477148
page-blocks,PW-NB(auto),8,macro_f1,0.7504587155963304
page-blocks,PW-NB(auto),8,auc_roc,0.9743594295131692
page-blocks,PW-NB(auto),8,log_loss,0.6070484856634564
page-blocks,PW-NB(auto),8,brier_score,0.0953504781325184
page-blocks,PW-NB(auto),8,ece,0.049163003362487
page-blocks,PW-NB(auto),8,balanced_accuracy,0.7724824620954966
page-blocks,PW-NB(auto),8,geometric_mean,0.7565961364823712
page-blocks,PW-NB(auto),8,mcc,0.7433627791427656
page-blocks,PW-NB(auto),8,weighted_f1,0.9527900306928536
page-blocks,PW-NB(auto),8,fit_time,1.419785976409912
page-blocks,PW-NB(auto),8,predict_time,0.0009992122650146
page-blocks,PW-NB(auto),8,mean_pr,0.9462444173771823
page-blocks,PW-NB(auto),8,best_k,15.0
page-blocks,PW-NB(auto),9,accuracy,0.943327239488117
page-blocks,PW-NB(auto),9,macro_f1,0.7218267699965029
page-blocks,PW-NB(auto),9,auc_roc,0.9807472150957178
page-blocks,PW-NB(auto),9,log_loss,0.6204113403600735
page-blocks,PW-NB(auto),9,brier_score,0.1037430409992356
page-blocks,PW-NB(auto),9,ece,0.0523117296187528
page-blocks,PW-NB(auto),9,balanced_accuracy,0.7579337159785224
page-blocks,PW-NB(auto),9,geometric_mean,0.7284963306739881
page-blocks,PW-NB(auto),9,mcc,0.7007181310813045
page-blocks,PW-NB(auto),9,weighted_f1,0.9432803172816486
page-blocks,PW-NB(auto),9,fit_time,1.4335572719573977
page-blocks,PW-NB(auto),9,predict_time,0.0009999275207519
page-blocks,PW-NB(auto),9,mean_pr,0.9459602111246448
page-blocks,PW-NB(auto),9,best_k,15.0
kc1,GaussianNB,0,accuracy,0.7867298578199052
kc1,GaussianNB,0,macro_f1,0.55666059672223
kc1,GaussianNB,0,auc_roc,0.8282122905027933
kc1,GaussianNB,0,log_loss,3.1907465821508394
kc1,GaussianNB,0,brier_score,0.4111054525627659
kc1,GaussianNB,0,ece,0.2079880939350409
kc1,GaussianNB,0,balanced_accuracy,0.5535090782122905
kc1,GaussianNB,0,geometric_mean,0.4408045589803684
kc1,GaussianNB,0,mcc,0.1149127389724647
kc1,GaussianNB,0,weighted_f1,0.7791617900206397
kc1,GaussianNB,0,fit_time,0.0010008811950683
kc1,GaussianNB,0,predict_time,0.0009992122650146
kc1,GaussianNB,1,accuracy,0.8483412322274881
kc1,GaussianNB,1,macro_f1,0.689134438305709
kc1,GaussianNB,1,auc_roc,0.7958275139664804
kc1,GaussianNB,1,log_loss,2.377991405765294
kc1,GaussianNB,1,brier_score,0.2855402776209642
kc1,GaussianNB,1,ece,0.1439012800001194
kc1,GaussianNB,1,balanced_accuracy,0.6796438547486033
kc1,GaussianNB,1,geometric_mean,0.6350449770725125
kc1,GaussianNB,1,mcc,0.3798737685652434
kc1,GaussianNB,1,weighted_f1,0.844123833713004
kc1,GaussianNB,1,fit_time,0.0010743141174316
kc1,GaussianNB,1,predict_time,0.0
kc1,GaussianNB,2,accuracy,0.8009478672985783
kc1,GaussianNB,2,macro_f1,0.6029569892473118
kc1,GaussianNB,2,auc_roc,0.7178770949720671
kc1,GaussianNB,2,log_loss,2.8918180186052607
kc1,GaussianNB,2,brier_score,0.3723636558676371
kc1,GaussianNB,2,ece,0.1896074093228549
kc1,GaussianNB,2,balanced_accuracy,0.6003840782122905
kc1,GaussianNB,2,geometric_mean,0.5268622200183665
kc1,GaussianNB,2,mcc,0.2062036844088132
kc1,GaussianNB,2,weighted_f1,0.7982902716200377
kc1,GaussianNB,2,fit_time,0.0010023117065429
kc1,GaussianNB,2,predict_time,0.0
kc1,GaussianNB,3,accuracy,0.8483412322274881
kc1,GaussianNB,3,macro_f1,0.6705698672911787
kc1,GaussianNB,3,auc_roc,0.8404834865509022
kc1,GaussianNB,3,log_loss,2.438813916272456
kc1,GaussianNB,3,brier_score,0.3000001446536685
kc1,GaussianNB,3,ece,0.1521456831598298
kc1,GaussianNB,3,balanced_accuracy,0.6509193054136875
kc1,GaussianNB,3,geometric_mean,0.5840928466639564
kc1,GaussianNB,3,mcc,0.3518025004252944
kc1,GaussianNB,3,weighted_f1,0.8368721119090166
kc1,GaussianNB,3,fit_time,0.0010504722595214
kc1,GaussianNB,3,predict_time,0.0
kc1,GaussianNB,4,accuracy,0.8104265402843602
kc1,GaussianNB,4,macro_f1,0.6218637992831542
kc1,GaussianNB,4,auc_roc,0.8255022131426626
kc1,GaussianNB,4,log_loss,2.847649272576149
kc1,GaussianNB,4,brier_score,0.3568144678570015
kc1,GaussianNB,4,ece,0.1841996903780993
kc1,GaussianNB,4,balanced_accuracy,0.6161048689138576
kc1,GaussianNB,4,geometric_mean,0.5473805515039732
kc1,GaussianNB,4,mcc,0.2449698894957678
kc1,GaussianNB,4,weighted_f1,0.8053644532776163
kc1,GaussianNB,4,fit_time,0.001000165939331
kc1,GaussianNB,4,predict_time,0.0
kc1,GaussianNB,5,accuracy,0.8530805687203792
kc1,GaussianNB,5,macro_f1,0.67594748575675
kc1,GaussianNB,5,auc_roc,0.794688457609806
kc1,GaussianNB,5,log_loss,2.2687394753665187
kc1,GaussianNB,5,brier_score,0.2910055901652157
kc1,GaussianNB,5,ece,0.1452899453500327
kc1,GaussianNB,5,balanced_accuracy,0.6537282941777324
kc1,GaussianNB,5,geometric_mean,0.585839017515315
kc1,GaussianNB,5,mcc,0.3654336471889639
kc1,GaussianNB,5,weighted_f1,0.8405904154344822
kc1,GaussianNB,5,fit_time,0.0010426044464111
kc1,GaussianNB,5,predict_time,0.0009562969207763
kc1,GaussianNB,6,accuracy,0.8483412322274881
kc1,GaussianNB,6,macro_f1,0.6801818870784389
kc1,GaussianNB,6,auc_roc,0.8195437521280218
kc1,GaussianNB,6,log_loss,2.0825597770586923
kc1,GaussianNB,6,brier_score,0.2813350966628917
kc1,GaussianNB,6,ece,0.1429113278338816
kc1,GaussianNB,6,balanced_accuracy,0.6632618318011576
kc1,GaussianNB,6,geometric_mean,0.6061201877420216
kc1,GaussianNB,6,mcc,0.3669907815165338
kc1,GaussianNB,6,weighted_f1,0.8395485867294987
kc1,GaussianNB,6,fit_time,0.0009975433349609
kc1,GaussianNB,6,predict_time,0.0009996891021728
kc1,GaussianNB,7,accuracy,0.8104265402843602
kc1,GaussianNB,7,macro_f1,0.6574675324675324
kc1,GaussianNB,7,auc_roc,0.7997105890364318
kc1,GaussianNB,7,log_loss,3.1219991063129666
kc1,GaussianNB,7,brier_score,0.3720548798926791
kc1,GaussianNB,7,ece,0.1897481948077705
kc1,GaussianNB,7,balanced_accuracy,0.6654749744637385
kc1,GaussianNB,7,geometric_mean,0.6311621655838978
kc1,GaussianNB,7,mcc,0.3161213320873091
kc1,GaussianNB,7,weighted_f1,0.8147658029174617
kc1,GaussianNB,7,fit_time,0.0009999275207519
kc1,GaussianNB,7,predict_time,0.0009999275207519
kc1,GaussianNB,8,accuracy,0.8056872037914692
kc1,GaussianNB,8,macro_f1,0.6271924154277095
kc1,GaussianNB,8,auc_roc,0.7657473612529793
kc1,GaussianNB,8,log_loss,3.0160924406499063
kc1,GaussianNB,8,brier_score,0.3844476981363811
kc1,GaussianNB,8,ece,0.1926785342014777
kc1,GaussianNB,8,balanced_accuracy,0.6256384065372829
kc1,GaussianNB,8,geometric_mean,0.5681358510517139
kc1,GaussianNB,8,mcc,0.254459038455615
kc1,GaussianNB,8,weighted_f1,0.8044646367478818
kc1,GaussianNB,8,fit_time,0.0009999275207519
kc1,GaussianNB,8,predict_time,0.001000165939331
kc1,GaussianNB,9,accuracy,0.8333333333333334
kc1,GaussianNB,9,macro_f1,0.664368235992511
kc1,GaussianNB,9,auc_roc,0.7788799157303371
kc1,GaussianNB,9,log_loss,2.998550490296128
kc1,GaussianNB,9,brier_score,0.3339623599632904
kc1,GaussianNB,9,ece,0.1710415796356537
kc1,GaussianNB,9,balanced_accuracy,0.6581811797752809
kc1,GaussianNB,9,geometric_mean,0.6080568608834339
kc1,GaussianNB,9,mcc,0.3295577354464486
kc1,GaussianNB,9,weighted_f1,0.8299313515076793
kc1,GaussianNB,9,fit_time,0.0010006427764892
kc1,GaussianNB,9,predict_time,0.0009994506835937
kc1,MultinomialNB,0,accuracy,0.8483412322274881
kc1,MultinomialNB,0,macro_f1,0.4881746513038205
kc1,MultinomialNB,0,auc_roc,0.7486033519553074
kc1,MultinomialNB,0,log_loss,0.3945085036512091
kc1,MultinomialNB,0,brier_score,0.2430432016741516
kc1,MultinomialNB,0,ece,0.0819924179894412
kc1,MultinomialNB,0,balanced_accuracy,0.5128317039106145
kc1,MultinomialNB,0,geometric_mean,0.1762822140614685
kc1,MultinomialNB,0,mcc,0.0950008933440831
kc1,MultinomialNB,0,weighted_f1,0.7872960490200868
kc1,MultinomialNB,0,fit_time,0.0020012855529785
kc1,MultinomialNB,0,predict_time,0.0009994506835937
kc1,MultinomialNB,1,accuracy,0.8578199052132701
kc1,MultinomialNB,1,macro_f1,0.5444732297063903
kc1,MultinomialNB,1,auc_roc,0.7548009776536313
kc1,MultinomialNB,1,log_loss,0.3707644732137563
kc1,MultinomialNB,1,brier_score,0.2230628034899259
kc1,MultinomialNB,1,ece,0.0438169579867925
kc1,MultinomialNB,1,balanced_accuracy,0.5440817039106145
kc1,MultinomialNB,1,geometric_mean,0.3053297512251962
kc1,MultinomialNB,1,mcc,0.2318860939498
kc1,MultinomialNB,1,weighted_f1,0.8076844371321694
kc1,MultinomialNB,1,fit_time,0.0019998550415039
kc1,MultinomialNB,1,predict_time,0.0
kc1,MultinomialNB,2,accuracy,0.8483412322274881
kc1,MultinomialNB,2,macro_f1,0.4589743589743589
kc1,MultinomialNB,2,auc_roc,0.7177025139664805
kc1,MultinomialNB,2,log_loss,0.3939071453425761
kc1,MultinomialNB,2,brier_score,0.2404157823466817
kc1,MultinomialNB,2,ece,0.0259940085867993
kc1,MultinomialNB,2,balanced_accuracy,0.5
kc1,MultinomialNB,2,geometric_mean,0.0
kc1,MultinomialNB,2,mcc,0.0
kc1,MultinomialNB,2,weighted_f1,0.7787337465062584
kc1,MultinomialNB,2,fit_time,0.0009999275207519
kc1,MultinomialNB,2,predict_time,0.0009999275207519
kc1,MultinomialNB,3,accuracy,0.8483412322274881
kc1,MultinomialNB,3,macro_f1,0.5372807017543859
kc1,MultinomialNB,3,auc_roc,0.8112019067075247
kc1,MultinomialNB,3,log_loss,0.3761733248807384
kc1,MultinomialNB,3,brier_score,0.229658875823832
kc1,MultinomialNB,3,ece,0.0674279587283007
kc1,MultinomialNB,3,balanced_accuracy,0.5398365679264555
kc1,MultinomialNB,3,geometric_mean,0.2998126755983445
kc1,MultinomialNB,3,mcc,0.190265597651473
kc1,MultinomialNB,3,weighted_f1,0.7979961752723039
kc1,MultinomialNB,3,fit_time,0.0010008811950683
kc1,MultinomialNB,3,predict_time,0.0009989738464355
kc1,MultinomialNB,4,accuracy,0.8388625592417062
kc1,MultinomialNB,4,macro_f1,0.4561855670103092
kc1,MultinomialNB,4,auc_roc,0.8103506979911475
kc1,MultinomialNB,4,log_loss,0.3868428390450494
kc1,MultinomialNB,4,brier_score,0.239374030547331
kc1,MultinomialNB,4,ece,0.0621265458308107
kc1,MultinomialNB,4,balanced_accuracy,0.497191011235955
kc1,MultinomialNB,4,geometric_mean,0.0
kc1,MultinomialNB,4,mcc,-0.0297123718361293
kc1,MultinomialNB,4,weighted_f1,0.769678018273318
kc1,MultinomialNB,4,fit_time,0.0010020732879638
kc1,MultinomialNB,4,predict_time,0.0009999275207519
kc1,MultinomialNB,5,accuracy,0.8388625592417062
kc1,MultinomialNB,5,macro_f1,0.4837363270005757
kc1,MultinomialNB,5,auc_roc,0.7575757575757577
kc1,MultinomialNB,5,log_loss,0.3928873960071149
kc1,MultinomialNB,5,brier_score,0.2401875017898916
kc1,MultinomialNB,5,ece,0.0461025390160194
kc1,MultinomialNB,5,balanced_accuracy,0.5095335376234252
kc1,MultinomialNB,5,geometric_mean,0.1730969289631662
kc1,MultinomialNB,5,mcc,0.0585003893758581
kc1,MultinomialNB,5,weighted_f1,0.7779837765717982
kc1,MultinomialNB,5,fit_time,0.0009999275207519
kc1,MultinomialNB,5,predict_time,0.0
kc1,MultinomialNB,6,accuracy,0.8625592417061612
kc1,MultinomialNB,6,macro_f1,0.59034612037223
kc1,MultinomialNB,6,auc_roc,0.7787708546135513
kc1,MultinomialNB,6,log_loss,0.3823617789625619
kc1,MultinomialNB,6,brier_score,0.2262961383245509
kc1,MultinomialNB,6,ece,0.0499124700625255
kc1,MultinomialNB,6,balanced_accuracy,0.5729485869935308
kc1,MultinomialNB,6,geometric_mean,0.3881545346878924
kc1,MultinomialNB,6,mcc,0.3188315533891112
kc1,MultinomialNB,6,weighted_f1,0.8198281121944393
kc1,MultinomialNB,6,fit_time,0.002000093460083
kc1,MultinomialNB,6,predict_time,0.0
kc1,MultinomialNB,7,accuracy,0.8483412322274881
kc1,MultinomialNB,7,macro_f1,0.514104778353483
kc1,MultinomialNB,7,auc_roc,0.7834525025536262
kc1,MultinomialNB,7,log_loss,0.379034292138726
kc1,MultinomialNB,7,brier_score,0.2304054814437816
kc1,MultinomialNB,7,ece,0.0488659153058982
kc1,MultinomialNB,7,balanced_accuracy,0.5274940415389854
kc1,MultinomialNB,7,geometric_mean,0.2454904827473149
kc1,MultinomialNB,7,mcc,0.1687109443607337
kc1,MultinomialNB,7,weighted_f1,0.7910435544205158
kc1,MultinomialNB,7,fit_time,0.0009996891021728
kc1,MultinomialNB,7,predict_time,0.0010004043579101
kc1,MultinomialNB,8,accuracy,0.8483412322274881
kc1,MultinomialNB,8,macro_f1,0.4881746513038205
kc1,MultinomialNB,8,auc_roc,0.7585972080354103
kc1,MultinomialNB,8,log_loss,0.3861493965504037
kc1,MultinomialNB,8,brier_score,0.2355350152354253
kc1,MultinomialNB,8,ece,0.0454259834083071
kc1,MultinomialNB,8,balanced_accuracy,0.5151515151515151
kc1,MultinomialNB,8,geometric_mean,0.1740776559556978
kc1,MultinomialNB,8,mcc,0.1602667329342733
kc1,MultinomialNB,8,weighted_f1,0.7832263701395934
kc1,MultinomialNB,8,fit_time,0.0019991397857666
kc1,MultinomialNB,8,predict_time,0.0009999275207519
kc1,MultinomialNB,9,accuracy,0.8476190476190476
kc1,MultinomialNB,9,macro_f1,0.4879609875038098
kc1,MultinomialNB,9,auc_roc,0.7782654494382023
kc1,MultinomialNB,9,log_loss,0.3851606117204925
kc1,MultinomialNB,9,brier_score,0.2337659829642103
kc1,MultinomialNB,9,ece,0.0687090405221583
kc1,MultinomialNB,9,balanced_accuracy,0.512816011235955
kc1,MultinomialNB,9,geometric_mean,0.1762794321588516
kc1,MultinomialNB,9,mcc,0.0948464761634416
kc1,MultinomialNB,9,weighted_f1,0.7863136964630412
kc1,MultinomialNB,9,fit_time,0.0009992122650146
kc1,MultinomialNB,9,predict_time,0.0010004043579101
kc1,BernoulliNB,0,accuracy,0.7772511848341233
kc1,BernoulliNB,0,macro_f1,0.6475459359562142
kc1,BernoulliNB,0,auc_roc,0.8057786312849162
kc1,BernoulliNB,0,log_loss,2.98705877381898
kc1,BernoulliNB,0,brier_score,0.4453853431873105
kc1,BernoulliNB,0,ece,0.2262983312613921
kc1,BernoulliNB,0,balanced_accuracy,0.6890712290502794
kc1,BernoulliNB,0,geometric_mean,0.6773469440999673
kc1,BernoulliNB,0,mcc,0.3168194737570473
kc1,BernoulliNB,0,weighted_f1,0.7965043077144379
kc1,BernoulliNB,0,fit_time,0.0019998550415039
kc1,BernoulliNB,0,predict_time,0.001000165939331
kc1,BernoulliNB,1,accuracy,0.7345971563981043
kc1,BernoulliNB,1,macro_f1,0.6167618059159314
kc1,BernoulliNB,1,auc_roc,0.7729574022346368
kc1,BernoulliNB,1,log_loss,3.3275101230214523
kc1,BernoulliNB,1,brier_score,0.5298964007915521
kc1,BernoulliNB,1,ece,0.2688500037885538
kc1,BernoulliNB,1,balanced_accuracy,0.6767632681564246
kc1,BernoulliNB,1,geometric_mean,0.671652676936342
kc1,BernoulliNB,1,mcc,0.2783777651487215
kc1,BernoulliNB,1,weighted_f1,0.7648113488294306
kc1,BernoulliNB,1,fit_time,0.0029983520507812
kc1,BernoulliNB,1,predict_time,0.001000165939331
kc1,BernoulliNB,2,accuracy,0.7298578199052133
kc1,BernoulliNB,2,macro_f1,0.5941896953132908
kc1,BernoulliNB,2,auc_roc,0.6835719273743017
kc1,BernoulliNB,2,log_loss,3.715695175700345
kc1,BernoulliNB,2,brier_score,0.5168085762943812
kc1,BernoulliNB,2,ece,0.265119418817445
kc1,BernoulliNB,2,balanced_accuracy,0.6354748603351955
kc1,BernoulliNB,2,geometric_mean,0.6208662177435615
kc1,BernoulliNB,2,mcc,0.2188731176119503
kc1,BernoulliNB,2,weighted_f1,0.757658665108476
kc1,BernoulliNB,2,fit_time,0.0019996166229248
kc1,BernoulliNB,2,predict_time,0.001000165939331
kc1,BernoulliNB,3,accuracy,0.7725118483412322
kc1,BernoulliNB,3,macro_f1,0.6554164398475776
kc1,BernoulliNB,3,auc_roc,0.8218420156622404
kc1,BernoulliNB,3,log_loss,2.6877152805890563
kc1,BernoulliNB,3,brier_score,0.4502069966432226
kc1,BernoulliNB,3,ece,0.2277592155860059
kc1,BernoulliNB,3,balanced_accuracy,0.70471569628873
kc1,BernoulliNB,3,geometric_mean,0.6977760283699851
kc1,BernoulliNB,3,mcc,0.3387696267976981
kc1,BernoulliNB,3,weighted_f1,0.7934557425433493
kc1,BernoulliNB,3,fit_time,0.0020017623901367
kc1,BernoulliNB,3,predict_time,0.0010011196136474
kc1,BernoulliNB,4,accuracy,0.7630331753554502
kc1,BernoulliNB,4,macro_f1,0.6628962167689162
kc1,BernoulliNB,4,auc_roc,0.8076268300987401
kc1,BernoulliNB,4,log_loss,3.0205650706060827
kc1,BernoulliNB,4,brier_score,0.4471203253169574
kc1,BernoulliNB,4,ece,0.2280852167104431
kc1,BernoulliNB,4,balanced_accuracy,0.7361252979230508
kc1,BernoulliNB,4,geometric_mean,0.7350831879156821
kc1,BernoulliNB,4,mcc,0.3748334612146987
kc1,BernoulliNB,4,weighted_f1,0.7891558602041112
kc1,BernoulliNB,4,fit_time,0.0029985904693603
kc1,BernoulliNB,4,predict_time,0.0009996891021728
kc1,BernoulliNB,5,accuracy,0.7819905213270142
kc1,BernoulliNB,5,macro_f1,0.6641057585825028
kc1,BernoulliNB,5,auc_roc,0.7983486550902281
kc1,BernoulliNB,5,log_loss,2.581735597105767
kc1,BernoulliNB,5,brier_score,0.4210616128943269
kc1,BernoulliNB,5,ece,0.2149979184261897
kc1,BernoulliNB,5,balanced_accuracy,0.7103336738168199
kc1,BernoulliNB,5,geometric_mean,0.7026386379205234
kc1,BernoulliNB,5,mcc,0.3523216214746538
kc1,BernoulliNB,5,weighted_f1,0.8008520833661361
kc1,BernoulliNB,5,fit_time,0.002000093460083
kc1,BernoulliNB,5,predict_time,0.001000165939331
kc1,BernoulliNB,6,accuracy,0.7962085308056872
kc1,BernoulliNB,6,macro_f1,0.6832606039448421
kc1,BernoulliNB,6,auc_roc,0.8078821927136535
kc1,BernoulliNB,6,log_loss,2.4811732997697
