dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
mozilla4,0.03995841898679265,0.021801893413186252,0.021154970036062544,0.0,0.027394947652276236,0.027587181319332865,0.02754804843027823,0.027394947652276236,0.027252851002073235
optdigits,0.012357443646590652,0.013119514606361384,0.026294370808539344,0.005416810283428999,0.01840059896886116,0.016860820294910737,0.019142109128137637,0.01840059896886116,0.01473865662715776
ozone-level-8hr,0.05617305881911001,0.037457798106645075,0.04234549710796472,0.0,0.071700880462963,0.058562589079943425,0.05484731811588997,0.05454800296298565,0.07133327912471958
page-blocks,0.054038876143455206,0.04849698361193266,0.06473475926930582,0.0868298481588079,0.0756745272401946,0.0756745272401946,0.05607339842158217,0.05607339842158217,0.06489713915491639
parkinsons,0.21712048677148368,0.2503188141727596,0.13636194280434563,0.21192691380698708,0.17188425894316892,0.17188425894316892,0.16690171430783035,0.1714169366330362,0.15673438443786314
pendigits,0.010076363927096406,0.009514783868202634,0.011020532053478142,0.009960320882557858,0.01015895459238692,0.01024090818066328,0.0106559590637124,0.009700238870623849,0.010051780865014542
ringnorm,0.037571919258454316,0.023584825052131553,0.007986926537982445,0.0,0.009845851423547882,0.009555888284277891,0.010072279515131077,0.009832787960803375,0.009845851423547882
satimage,0.023571383487334507,0.007791679838794547,0.018258170851995485,0.005791074181093382,0.01698782541939336,0.01813528541860054,0.016682404030382122,0.017068337243863557,0.017119081200592374
scene,0.07071585608866243,0.03819440573465639,0.046611425484977397,0.039337825562891955,0.04431299094725505,0.04038619165083894,0.038149553165004166,0.03490816104592929,0.04431299094725505
segment,0.030326873420215308,0.01354258699598177,0.023200205877118726,0.027732000182943507,0.0209293828575804,0.020228990766159204,0.019584667446537495,0.0209293828575804,0.01948673634607223
semeion,0.02652752277204687,0.026556756887914455,0.03058827988518768,0.020812018721754876,0.0409613972889089,0.03279185495697797,0.040905848186734164,0.041188382388862875,0.027573261799458373
sonar,0.19154406987282754,0.21573871695020574,0.26126946253539246,0.2541512842546858,0.30232526893244294,0.28349831208224335,0.2904705358161506,0.28613837970776657,0.31531014967832416
spambase,0.03083625873192847,0.03116496452416956,0.025132584895052917,0.013202201000362767,0.031181439341902723,0.028823529639955863,0.029447569841579,0.031043706573958836,0.030699411080865917
texture,0.02473179915353379,0.014266298905739489,0.019798121582644972,0.008867154080111721,0.018906545203027415,0.020005115764168944,0.019599380298758875,0.018945045285304232,0.01836728776412648
thyroid-ann,0.04994960482846734,0.06492348532936178,0.019581637845216278,0.059183720254275034,0.029974976405791116,0.022822355265171367,0.02938649491430997,0.026698690154336166,0.026144431580580354
vehicle,0.07917459313196157,0.0763949749933066,0.07115599801244761,0.08886643568601961,0.050292929569601345,0.05197612497022821,0.053078970494811056,0.053132529146621,0.05178073095629998
vowel,0.06344923861366822,0.028787926169576702,0.03655444466391917,0.02198695091164645,0.034132576300817286,0.03814622440528815,0.043448423650030966,0.034132576300817286,0.04611682656518451
waveform-5000,0.03056323425696277,0.025109742220575666,0.029052981961241377,0.02617280635590227,0.027727094794961597,0.029634063476105508,0.029168734867337964,0.027943645791341128,0.027727094794961597
wilt,0.0,0.04454515986363803,0.030188231886046184,0.0,0.07064906982691925,0.07064906982691925,0.06770792091896939,0.07443466591530218,0.06541246365784846
wine,0.1039309380293193,0.07551954726590947,0.05677033736221043,0.06289603855520111,0.07025378391568415,0.07025378391568415,0.07025378391568415,0.07025378391568415,0.07025378391568415
wine-quality-red,0.05528424640962721,0.048596144083009316,0.06068191940149098,0.060185731553354445,0.0337757420075399,0.030532222632025412,0.030532222632025412,0.030532222632025412,0.0337757420075399
wine-quality-white,0.022262459948680653,0.0043859800091484505,0.009853454700469645,0.010426780739382191,0.01209871579503913,0.01209871579503913,0.01209871579503913,0.01209871579503913,0.01209871579503913
