dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
corporate_credit_ratings,0.39902037025353404,0.34100338262256663,0.20425217777871124,0.48061757446878717,0.21073885036889797,0.209539716553941,0.20899876876341478,0.20770288526627917,0.21081534710004854
default-of-credit-card-clients,0.14671354257434974,0.24723077799166515,0.12266503015142612,0.0,0.11872433372489957,0.11781758974486242,0.11740631596073851,0.11872433372489957,0.11637592474933536
diabetes,0.3783540401309232,0.23560956214350126,0.45647596737367174,0.0,0.43245984908086577,0.4264065494786437,0.41616853676612287,0.41616853676612287,0.43368055200204625
ecoli,0.6226577861735464,0.5517914930889608,0.7168987777862202,0.028449446702974147,0.7459446687244042,0.7459446687244042,0.7459446687244042,0.7459446687244042,0.7459446687244042
eeg-eye-state,0.14166076949473896,0.09108772975010246,-0.00943598162345631,0.00286159746222144,-0.0006522476325783398,-0.0018737581973335103,-0.0036632445239006494,-0.0026794618600405697,-1.1074183852160038e-05
gas-drift,0.46218438030950093,0.40177861793437913,0.49239699769142414,0.5268486278967968,0.525298594694166,0.5134617636382266,0.5190076119156959,0.525298594694166,0.5066563099997943
gina_agnostic,0.5966540078031676,0.5926915224640383,0.572266746628434,0.592721902097568,0.5686568726799478,0.5669212011700315,0.5662748867735606,0.5638796514646678,0.5668010382528426
glass,0.5569950072186258,0.3038497480524201,0.313025624926976,0.3101781288158433,0.3470741887004186,0.357185344547672,0.357185344547672,0.357185344547672,0.3470741887004186
har,0.7908543559575054,0.5084175952325793,0.7048963157245429,0.792190453562249,0.6713907399523672,0.6485730740988649,0.6594313894300662,0.6713907399523672,0.6346415037298455
heart-statlog,0.6665856072243783,0.6430391648286526,0.6687743212891434,0.6506785103052465,0.6839102199437597,0.6768119613792456,0.6834712886800165,0.6834712886800165,0.6768119613792456
ionosphere,0.5111231529200003,0.47125809419189996,0.7594826860762379,0.1131562068925827,0.7678841493898146,0.7609418320819182,0.7537262722256343,0.6910205319275973,0.7678841493898146
iris,0.6612627882608695,0.610060757225094,0.9340408475409836,0.7045040898539242,0.9340408475409836,0.9340408475409836,0.9340408475409836,0.9340408475409836,0.9340408475409836
isolet,0.8610791981073543,0.6201276814884951,0.8387790557070873,0.8759197263149225,0.8605816236869692,0.8601968320627155,0.8618926849878659,0.8616290154994901,0.8588367550063813
kc1,0.33067729019332964,0.31086415474133305,0.2930325116562454,0.12885963093326447,0.2940608958312819,0.2940608958312819,0.2963542490558227,0.2963542490558227,0.29803373378605824
letter,0.39987436605124876,0.3911438263906891,0.6302502362119818,0.5085514897044907,0.6456414050688947,0.6441873744023009,0.6447460082886565,0.6457871158781229,0.6409436921474172
madelon,0.17105233506256792,0.18949420413434345,0.17243929918896764,0.18949420413434345,0.20156691395215845,0.20221549001321065,0.2069008060001404,0.20074010334738168,0.20298329377481134
mc1,0.14122329875513298,0.16279954582307737,0.1321182069228224,0.21766320865482197,0.1375904840848478,0.14061712303497645,0.13578676486964886,0.1361126495906474,0.12625121637839065
mfeat-factors,0.8698333684351084,0.7314301098363558,0.9155730108016282,0.8621242065964532,0.915611075473181,0.912300732568978,0.9123101523665877,0.9085008659048734,0.915611075473181
mfeat-karhunen,0.8469987409012936,0.8569968961532755,0.9245196098169298,0.9017644638688841,0.9238943996540762,0.9222873602919449,0.9211732773220289,0.9195131344032909,0.9255470820261836
mozilla4,0.406711052700184,0.49799901942337754,0.4453504493346719,0.0,0.47588559578711304,0.4680369688717542,0.47332813636606214,0.47588559578711304,0.4663674617835101
optdigits,0.8838675808989851,0.8054189680368655,0.7756309171013752,0.8973998703713587,0.82055817019807,0.8195629730913311,0.8178348144431702,0.82055817019807,0.819373346336216
ozone-level-8hr,0.26490104429022837,0.2755014623779689,0.25600566313497874,0.0,0.2693414659898386,0.2728862931978963,0.27997308970030577,0.27853193716929475,0.2696445826087558
page-blocks,0.4802412674603825,0.5816316548941083,0.5147190454458419,0.052619297511272166,0.6479489374578871,0.6479489374578871,0.6480943353565796,0.6480943353565796,0.6340547378291794
parkinsons,0.4655360799918178,0.4267540116718319,0.5078855156463994,0.5394137315388904,0.4602654143320576,0.4602654143320576,0.47133934700783175,0.46503993912434466,0.4880102350831531
pendigits,0.7907897155135433,0.6766333600959289,0.8419094495499382,0.7810057348833573,0.8412814114531955,0.8410546344403136,0.8395276313800327,0.8383026684853772,0.8414918929275921
ringnorm,0.40900324428467255,0.030323343752933486,0.9590726621679437,0.0,0.9478511188691623,0.9435411613618119,0.9418187275074457,0.9400277669448036,0.9478511188691623
satimage,0.6370879335333811,0.5031199911289443,0.7520473937578438,0.5204320022501002,0.7566013410171909,0.7558267643895739,0.7531182606107893,0.7532088255401492,0.7570183128055996
scene,0.4700435532105107,0.7111416932288154,0.6394713352602421,0.7486015850279882,0.6977628279280964,0.6883815963441451,0.6760607440290052,0.6795283975660874,0.6977628279280964
segment,0.6819949766078459,0.45375122017701636,0.7709917870066904,0.7321467333351777,0.7900323264695005,0.7858172950724377,0.7879481562916756,0.7900323264695005,0.7855714268031395
semeion,0.837303863931217,0.7205428282985332,0.7722294898532175,0.8287819609896863,0.7861415872342141,0.7821869173904716,0.7875839264070729,0.7859999805681639,0.7752903990534822
sonar,0.5110357818663154,0.49315890704042076,0.39266897041087506,0.5108134199355773,0.3630819430418542,0.3825750391014541,0.3574448932160914,0.38373973361667313,0.3653912893749872
spambase,0.7952912864806124,0.699742378747182,0.6753965768508005,0.7705808201871335,0.6973156106239725,0.6960257152848631,0.6963132811437674,0.6971166784763044,0.6941961551951026
texture,0.537477961008243,0.5824935363569498,0.7523094471775555,0.8467776865770057,0.7628015254186413,0.7574197185541925,0.761309723035973,0.7639927091323594,0.7563132027640305
thyroid-ann,0.6389655629145469,0.2799469025252533,0.02289027709849218,0.01732386449252145,0.0513308359353822,0.04497743416297742,0.04876821848114083,0.044608602277857776,0.05033551315781609
vehicle,0.30713174874125293,0.32951473827796607,0.2989739817549596,0.3870999077714939,0.3283989513575305,0.31881453363894635,0.3219697894019739,0.3244999670481053,0.3394237243595435
vowel,0.28166754143263295,-0.0022929145296727597,0.29249121138635026,-0.04953944741515605,0.05820864310754387,0.07271713349831496,0.07041749342874078,0.05820864310754387,0.11742836165754097
waveform-5000,0.6897599899875916,0.6356571950014971,0.7182386339618977,0.7421994941610082,0.730111002702205,0.7305939826047025,0.7298298538976847,0.7283857618645203,0.730111002702205
wilt,0.0,0.15615550284623506,0.3368127161232568,0.0,0.5101916591035636,0.5101916591035636,0.49003337194434293,0.46003887839571495,0.4762192459466405
wine,0.893287110646863,0.8140591631262213,0.9677241047164784,0.9212606665216991,0.9589164493172234,0.9589164493172234,0.9589164493172234,0.9589164493172234,0.9589164493172234
wine-quality-red,0.30722532702749,0.26082225623607724,0.31880088924165073,0.21659254219857868,0.29617700683561904,0.3032906858051421,0.3032906858051421,0.3032906858051421,0.29617700683561904
wine-quality-white,0.1956258470762616,0.22071382140535198,0.22478728767801098,-0.00466299810394882,0.22428878243115286,0.22428878243115286,0.22428878243115286,0.22428878243115286,0.22428878243115286
