dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
clean2,0.03494561144632186,0.02953025425305906,0.02488916589063878,0.03884192868492088,0.034218427248097934,0.02808774813798292,0.03262412527357614,0.036621673740822314,0.030044782688980396
climate-model-simulation-crashes,0.2715125838007221,0.09265492541426813,0.32467219070588205,0.0,0.2880792646634087,0.2722104641126883,0.28938205171316034,0.2990761729286857,0.28419363893295263
corporate_credit_ratings,0.016729138721798615,0.0,0.0,0.021271256482609722,0.0,0.0,0.0,0.0,0.0
default-of-credit-card-clients,0.014556407493854201,0.014470806935777892,0.020019802344940035,0.0,0.011631231817579272,0.010735556563237877,0.011322338824713623,0.011631231817579272,0.011234243167902584
diabetes,0.06752173597839219,0.05341580473111361,0.06071243388591174,0.0,0.06426785442674106,0.06237234473655207,0.06521556345294978,0.06521556345294978,0.06434756927990248
ecoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeg-eye-state,0.017919693308522,0.014801775698570824,0.10706463076809714,0.012189684577707959,0.03866626384258272,0.04059499498740636,0.04163553254822629,0.04190634992269706,0.036113315506055704
gas-drift,0.016296344799602586,0.0,0.015261476139016503,0.021084684517161435,0.011603774777329282,0.014644295027386496,0.014556076966290413,0.011603774777329282,0.015549424773742219
gina_agnostic,0.020653590538452584,0.025391347451130947,0.022364993426761168,0.0251407365891528,0.02477509755344883,0.023597017740894722,0.023927180290096998,0.02492838728393619,0.024495499990931688
glass,0.0,0.0,0.22030035869445488,0.0,0.3241735567233182,0.3381941560317708,0.3381941560317708,0.3381941560317708,0.3241735567233182
har,0.0110593373471814,0.0866246613791235,0.04348322361360005,0.015152642784945484,0.023430856431113468,0.026292082569848312,0.02472851558106743,0.023430856431113468,0.02652747661662712
heart-statlog,0.07019042266113569,0.08402131750934225,0.07685192461676058,0.07872947462216981,0.06848858752298244,0.06424373485971425,0.07228974760769631,0.07228974760769631,0.06424373485971425
ionosphere,0.0878537119763201,0.07159416683836692,0.03936735592139209,0.14740877521495183,0.03177550986536151,0.03069002712407667,0.03242955200922587,0.040796271903324625,0.03177550986536151
iris,0.24009424431858525,0.0,0.060590722269474095,0.10182118495219354,0.060590722269474095,0.060590722269474095,0.060590722269474095,0.060590722269474095,0.060590722269474095
isolet,0.012940506290255676,0.16209589534812294,0.01891640608159284,0.012987667784887812,0.017780608203953784,0.01815212121443622,0.01701654089515888,0.01744298136795311,0.019555770839570774
kc1,0.034193017817918434,0.039078401862765594,0.057859369377198856,0.12502064169981508,0.05966805632011476,0.05966805632011476,0.05216246292700875,0.05216246292700875,0.05219346537398722
letter,0.017826476750359924,0.0,0.01692705316656519,0.0,0.01608201944178559,0.014870313504382504,0.01596574004129213,0.015085850377513987,0.014960268480639619
madelon,0.04290587973283186,0.031062822071043494,0.025947206026950977,0.031062822071043494,0.027362570553659885,0.025876610188446388,0.026567891662682523,0.027232053706564372,0.02814951921558525
mc1,0.08708396233322085,0.09921213273431988,0.27822002410830693,0.21292498192683307,0.2960506270926353,0.3030140210277228,0.2959192874937939,0.2959516280489256,0.27753638982643064
mfeat-factors,0.023654005434865604,0.035441871176145556,0.020270030672042902,0.02585320033068435,0.01971045247804908,0.021240400304938636,0.022437725924570304,0.022040608487446735,0.01971045247804908
mfeat-karhunen,0.020161224424413676,0.019095385804512987,0.019135492868644865,0.020545759932470653,0.01849866699066483,0.019706620432359108,0.020832318677603975,0.02053362919708612,0.017575339052670187
mozilla4,0.020618426548214174,0.011613822469700842,0.012359463094416427,0.0,0.014658089693676341,0.014794092964617738,0.014789862183689427,0.014658089693676341,0.014728617642428377
optdigits,0.011564545659516366,0.017097378186808,0.03460407385812872,0.00519046921109839,0.021212550917829566,0.019274525653427868,0.022124495050791386,0.021212550917829566,0.01688407906067989
ozone-level-8hr,0.050635120108871993,0.03332512460946694,0.03904083485656219,0.0,0.06559162545808613,0.05307651977763299,0.049351244333321886,0.04928856326261258,0.06537644166511579
page-blocks,0.05271419854554682,0.07597029611904302,0.28704135902083594,0.0,0.2995856860579485,0.2995856860579485,0.29733999011234086,0.29733999011234086,0.23021230025140882
parkinsons,0.12352688930597036,0.13551335436735032,0.09395301147746579,0.2258930804363495,0.09743683780837929,0.09743683780837929,0.09231923382107528,0.09510604248946022,0.0896099443177471
pendigits,0.012289105186306095,0.0,0.011622359440422881,0.011174731821514164,0.010870291882462697,0.01131260484933597,0.011740573202371861,0.011064179888351771,0.010739575297156956
ringnorm,0.019046660105189395,0.011525916989443838,0.00404648542153601,0.0,0.005311285195649563,0.00521633442411307,0.005524791183100997,0.005431716984793476,0.005311285195649563
satimage,0.024881427012324014,0.0,0.017580815699636022,0.0,0.018258973527209,0.01903402790852068,0.018270198769115693,0.019028690140666514,0.01765527086951232
scene,0.041607476669455204,0.02716082759438716,0.021430407587452707,0.03384182882089101,0.022566994862288664,0.019209047280720273,0.019273441725964194,0.017112420552580408,0.022566994862288664
segment,0.04076456275379741,0.0,0.040335460179569585,0.027296494312075373,0.043397419298927827,0.04369482716428383,0.04168431929118993,0.043397419298927827,0.044166266770248756
semeion,0.026271899406018286,0.03128952980711162,0.029248370694042104,0.020465935595183855,0.03822329666264244,0.03131386692335949,0.038744425465077156,0.03868061267851863,0.02704919464869923
sonar,0.09274208885506821,0.104709543056683,0.13258358424598857,0.12335695404579645,0.15494173707485828,0.1463665664437819,0.14765182423901105,0.1435907603270311,0.15564722883923876
spambase,0.016316971625879535,0.017001577616275434,0.015600995152184776,0.01095578336362243,0.0185174692512689,0.017338575098255062,0.017724229311044344,0.018481746807468655,0.018154511551146252
texture,0.03485451916065433,0.2038438300645331,0.023037908205090628,0.008672651832960216,0.02256813778815392,0.02373419928996638,0.023158331630829386,0.02267701265097507,0.022135273401405618
thyroid-ann,0.09542726616671045,0.06321034353602223,0.029179523925476864,0.0,0.04895683402859919,0.04250598085525143,0.04741509332318276,0.061566905541444034,0.0411412871762679
vehicle,0.06667189887419171,0.08529137538593301,0.043631530293628366,0.07132968961871806,0.054554766118754906,0.04944386371027761,0.0612664898844094,0.05646948573900863,0.04876915147550548
vowel,0.1482206988510169,0.0,0.16519532742243442,0.0,0.0,0.0,0.0,0.0,0.08387896881138938
waveform-5000,0.025279465202758953,0.02656032188658352,0.027142105516241036,0.02313031686599323,0.024944471282634627,0.026662377783252394,0.026619320967504752,0.025820682976712646,0.024944471282634627
wilt,0.0,0.04522708733966489,0.028860379499129816,0.0,0.055239332365024214,0.055239332365024214,0.05825204949419241,0.06940108706009623,0.07228529345916658
wine,0.07029212580394271,0.05824720433148025,0.03743587685208545,0.05668381297368579,0.04489802200411604,0.04489802200411604,0.04489802200411604,0.04489802200411604,0.04489802200411604
wine-quality-red,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine-quality-white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
