dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
isolet,0.012128304114636768,0.01145253715289749,0.012575875059604304,0.0049206424778059045,0.015308826911267476,0.015774084458752644,0.01540494867832566,0.015493521167262178,0.01625755895651967
kc1,0.02458901740207406,0.035645743417023416,0.024131125519196786,0.01603208055433947,0.02545398971415257,0.025266318343221253,0.025438415131882636,0.025294509817732083,0.024907222157008996
letter,0.00999190315810907,0.009655864441832257,0.013040729355859199,0.012869774857908942,0.011937263319601217,0.010085628253579526,0.010673869153805575,0.010759932713594817,0.010713784938351602
madelon,0.043134223483760524,0.02919233279590384,0.02292975814438937,0.029192332795905815,0.02629091271795687,0.02678391655600716,0.024077592041071436,0.0251357672012178,0.02851920508475787
mc1,0.016655137643427177,0.012594525462321161,0.009544316223681102,0.004673635565927553,0.009101373962546925,0.009577380838917496,0.009905813276116128,0.0086086867553428,0.011481673448145348
mfeat-factors,0.021254960595255907,0.013325786508262827,0.018210424633940257,0.011208768713190646,0.01863284810853477,0.018282727259481574,0.020248299022968767,0.01968573189902841,0.01863284810853477
mfeat-karhunen,0.020237962801260063,0.01708391807696809,0.011756137567280266,0.018793884576239896,0.01436214941109759,0.013823896405123942,0.01456101932261924,0.01443231646539317,0.012966493356050608
mozilla4,0.011662752931079937,0.010680400057881439,0.011610946375351034,0.009007350126155356,0.0136092242901868,0.012987435551594354,0.013421201662625167,0.0136092242901868,0.014137961827731194
optdigits,0.0061940199057382034,0.011853743939024832,0.026764269502994344,0.006897382663066586,0.01870663792687903,0.014653522331414892,0.01717165914047712,0.01870663792687903,0.015265643940741565
ozone-level-8hr,0.023390391019889243,0.025962363996569465,0.024602945905696734,0.01264061659806537,0.025654335951654013,0.021970983073531864,0.02224568742111152,0.021140783955870945,0.026301743243060127
page-blocks,0.013331889759629189,0.01314331436798365,0.029449903505135034,0.0020149253984720356,0.020725129461630545,0.020725129461630545,0.013116889754416395,0.013116889754416395,0.01749039099619611
parkinsons,0.1165730588144937,0.05962619837172574,0.10734575827746368,0.04935943184616235,0.09660496843868252,0.0927456971995936,0.09023773367231233,0.09364970318881731,0.09879435561943313
pendigits,0.011674722693298705,0.008646754747549874,0.01046105763997605,0.008539195357242003,0.010891404963006316,0.010395725343052097,0.010149596146247634,0.009791951947372394,0.010765113100230362
ringnorm,0.009387688907060111,0.008787411488875418,0.0023978398134016426,0.00016986265904997806,0.004526852161391659,0.0036915713820560884,0.00375570346579003,0.0038627855857049143,0.004526852161391659
satimage,0.018826168026902748,0.0061195990581376924,0.014122546283234973,0.009154864652856774,0.012394919667214345,0.013212209567577755,0.013979782103218456,0.013227067395284358,0.012656251173005435
scene,0.03458180883902071,0.010867346473994677,0.024813966696923526,0.011018154852080414,0.020192651660184212,0.018006903569459498,0.017394957553780458,0.01657005845016795,0.020192651660184212
segment,0.018340944729305024,0.008532778717877505,0.0178528191091828,0.02516381255729911,0.01555308337032606,0.013100129138621987,0.012294650039744996,0.01555308337032606,0.013730824955964217
semeion,0.02254283299162446,0.026081115506974274,0.0268804813696584,0.021161286533660992,0.037601627702748164,0.03054056844143886,0.036966827469669415,0.03793105376467916,0.024724971460435154
sonar,0.09037690622167102,0.046807657320362815,0.11579568352127692,0.06399047165047225,0.1444073385139291,0.1432682928831623,0.14155431126907225,0.13887877861714384,0.1470925450791889
spambase,0.012866869688787141,0.015919566713164034,0.016207211647680304,0.00996185428357396,0.018863716821252374,0.01829903052913872,0.018960385524917377,0.018836484694133956,0.01876953384816503
texture,0.016616146292417817,0.01386399672523675,0.01601697985679009,0.00824642721785573,0.016676334436218073,0.01623174096320572,0.01689627062057953,0.016696571913294017,0.01536358568422032
thyroid-ann,0.005326350545102704,0.03379708279938445,0.024471803963034073,0.015391756650403775,0.014683663694999629,0.017830690735756712,0.019529364309160357,0.014747084180789256,0.01363802594911047
vehicle,0.04284733232535608,0.05875768659994616,0.03416091006786025,0.0707717303790417,0.045975161232882276,0.041628067520628136,0.04077915940935926,0.04409729629299146,0.042087067403262374
vowel,0.03736168694167584,0.015551879769976417,0.040632911419141785,0.02016840207012216,0.03669515154277665,0.0330040397354812,0.03828578589067223,0.03669515154277665,0.04861597388658217
waveform-5000,0.02066399132790442,0.017796433026270243,0.021778039360706786,0.019577701656774225,0.02064201160641915,0.0207598923544644,0.02093155791854635,0.020596296709883975,0.02064201160641915
wilt,0.004636292508105973,0.03374733136221215,0.005568721031090655,0.000713759259602808,0.005937868503677961,0.005937868503677961,0.004366167141761981,0.005128022687499574,0.009359896409209742
wine,0.05652403790741432,0.05346671876506594,0.034892022565983734,0.0371618005627786,0.04211437775482137,0.04182176693678059,0.042806518600249435,0.04191626756330083,0.04211437775482137
wine-quality-red,0.02597735432993187,0.028255194321151894,0.036745906515963336,0.034546299763797465,0.02302189064955391,0.02098383929201755,0.02098383929201755,0.02098383929201755,0.02302189064955391
wine-quality-white,0.013732051618253164,0.005190349358959267,0.006664549235962077,0.0009639764257972216,0.011120181870513189,0.011120181870513189,0.011120181870513189,0.011120181870513189,0.011120181870513189
