dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
default-of-credit-card-clients,0.6865047582699682,0.6811869450497369,0.3745679149827772,0.6819535062148521,0.40307320923224355,0.3975848804498995,0.4013231990047199,0.40307320923224355,0.39060144301098687
diabetes,0.716665406162335,0.6420804137827133,0.751806905935132,0.5134675151252027,0.7410864322124966,0.7385596374054813,0.7341701065689853,0.7341701065689853,0.7412983524312985
ecoli,0.6982625596958496,0.6051933136453228,0.7751349186915368,0.25679428808824334,0.798643232215593,0.798643232215593,0.798643232215593,0.798643232215593,0.798643232215593
eeg-eye-state,0.5731591340899252,0.5485950596324952,0.32075565440813125,0.3918764767357901,0.30651680334900944,0.3071848756511498,0.30553229272863663,0.3053876324521193,0.30948168385216235
gas-drift,0.5235444028670855,0.401705848844866,0.5792072539095028,0.6214715111032738,0.6064923161717631,0.5977190498850751,0.6018426040149996,0.6064923161717631,0.591267866178461
gina_agnostic,0.7966766211997627,0.7942358499205406,0.7823587500655683,0.7942245246751617,0.7797709685498215,0.7784764849096293,0.7781971693514548,0.7770663501922851,0.7789386499356608
glass,0.625945518573321,0.41147908273512135,0.40504276141612733,0.4128078637140773,0.4551037621299059,0.46653090969676864,0.46653090969676864,0.46653090969676864,0.4551037621299059
har,0.8240760744184715,0.450652227343144,0.7366183445283755,0.826591542196369,0.6986161544801348,0.679415340630614,0.6885858968819811,0.6986161544801348,0.6658292744820826
heart-statlog,0.8321378596474235,0.8184336934687566,0.8321936675559541,0.8236074420366432,0.8399431575295822,0.8362701051668745,0.8396625460593155,0.8396625460593155,0.8362701051668745
ionosphere,0.7626769876679683,0.7544055213558878,0.8854449220632384,0.5316154539436884,0.888609948756471,0.8858105126082837,0.8831177643627404,0.8562198389589328,0.888609948756471
iris,0.7233901283901284,0.554112554112554,0.9525757575757575,0.7856343656343656,0.9525757575757575,0.9525757575757575,0.9525757575757575,0.9525757575757575,0.9525757575757575
isolet,0.8654658205072915,0.6070788838095752,0.8409647885546736,0.8796482758787464,0.8646392572750651,0.8642970911446847,0.8660778298996528,0.8657553482366988,0.8623392258065877
kc1,0.7850733158693082,0.7717842734575667,0.8193113253877318,0.7899783935993525,0.8192310360092326,0.8192310360092326,0.8195209177067786,0.8195209177067786,0.8202234142724274
letter,0.3994050666067893,0.3437935640489927,0.6401782462036973,0.5035593783928115,0.6580150068041146,0.6545872941296215,0.6569769226232471,0.6587248397699726,0.6508147005583866
madelon,0.5849954721424108,0.5943774264257943,0.5860028772357475,0.5943774264257943,0.599729331155202,0.6002149026306688,0.6024868082946485,0.5994063372117959,0.6006382588583805
