dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
climate-model-simulation-crashes,0.04108590568300802,0.041745016321113916,0.025697273863722555,0.01391944336893807,0.028688496539633696,0.027515043557604788,0.030129504296180328,0.02153902686030859,0.029158706707778734
corporate_credit_ratings,0.015167622374555536,0.019599360116408355,0.013619371549979236,0.01641745864293017,0.004717372916195183,0.005140782048812445,0.005324766031558208,0.0049289644777831465,0.004702566585043402
default-of-credit-card-clients,0.009956857775149439,0.00889973535802508,0.023176484112164223,0.0002354667652419619,0.013488523952136048,0.012417131090447323,0.01296028808433388,0.013488523952136048,0.012305434169940139
diabetes,0.05490809668153785,0.05331556558261079,0.052561866128425304,0.004570105179480313,0.058321960130098854,0.05709980746237359,0.05871729311983539,0.05871729311983539,0.05877182797103382
ecoli,0.06240692309302027,0.017493059081024463,0.11253973955910224,0.0020145197708131336,0.03339380323900192,0.03339380323900192,0.03339380323900192,0.03339380323900192,0.03339380323900192
eeg-eye-state,0.016851413788277418,0.014013683906826146,0.05645300659439474,0.00043042645070533506,0.01499381119714262,0.015198831286792665,0.015706568179184324,0.01583120935966019,0.013531368236907919
gas-drift,0.01118927919837906,0.010289710977916812,0.011014486601854927,0.016718189217446864,0.010404711430612836,0.012166962463389512,0.012115435823402349,0.010404711430612836,0.012596775192554794
gina_agnostic,0.020788779346816638,0.025730612290210002,0.02219957304321788,0.025458906078855235,0.02444823429452301,0.023407394902602904,0.023705718321479153,0.024912554303903576,0.024335005566746608
glass,0.08046137299585693,0.08373728076921032,0.1477735278660389,0.09262067866980837,0.12350528415855196,0.12724045654558933,0.12724045654558933,0.12724045654558933,0.12350528415855196
har,0.009555092365804147,0.015750266959889247,0.03713299981442234,0.014094896976438507,0.020991152907192362,0.024539423658858726,0.023126383256419268,0.020991152907192362,0.024481729944290646
heart-statlog,0.06653446013847225,0.08425501229942212,0.07647533262237725,0.07211515814837906,0.06958224384295052,0.06538181189588427,0.07199436535865406,0.07199436535865406,0.06538181189588427
ionosphere,0.09167570036058005,0.05443959718572542,0.03204926652962558,0.03108567971157601,0.029429270403761715,0.028328077809210293,0.02983984772434118,0.043434761084330524,0.029429270403761715
iris,0.1016095010408213,0.004563171226794141,0.05595768991690572,0.07978006708126315,0.05595768991690572,0.05595768991690572,0.05595768991690572,0.05595768991690572,0.05595768991690572
isolet,0.011848521972893229,0.011090604901841078,0.014308335774789393,0.012078919773449466,0.015565632296651704,0.01584265203694016,0.014848225451627419,0.015475077063495343,0.016688424004457737
kc1,0.02044602802675236,0.025446472622257,0.0220822810786005,0.014976136688188212,0.02328800893782548,0.02328800893782548,0.02229181787071018,0.02229181787071018,0.021697957466498732
letter,0.010023556449751858,0.009308856501733197,0.014571812943059767,0.013526405803588734,0.012822497015653935,0.011707967453218823,0.012806364226731511,0.012334442824955322,0.012322575785399538
madelon,0.042788277029671425,0.03117482783303867,0.02595992517092655,0.03117482783303867,0.027767974488449105,0.02625319449417283,0.026963799212025557,0.027657704722047233,0.02861093731716631
mc1,0.009415081942691184,0.008739505884316474,0.005198812424171568,0.003682770604538364,0.005449720919721517,0.006206184244641703,0.005584658840204685,0.005149043980320848,0.006418267676817967
