dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
gina_agnostic,0.3870700331034655,0.38382935302739885,0.4282381242763078,0.3838801748438684,0.4333074061632086,0.4360548082754708,0.43750933207738435,0.4389691752799713,0.43615051545129796
glass,0.5025770710136894,0.7995672047414681,0.8979135314032677,0.6572417126091755,0.9070299076949381,0.8790187493835318,0.8790187493835318,0.8790187493835318,0.9070299076949381
har,0.3306578528352344,0.5742141405981088,0.5077499629175091,0.2531571330976793,0.5734314786117822,0.6177288197877785,0.5956968261154494,0.5734314786117822,0.6463345311137012
heart-statlog,0.25352052963931776,0.32916955605253223,0.26771727759923136,0.31929265243000204,0.28432504484419185,0.28420086934885497,0.28190261599865374,0.2804338807378204,0.28734309728398577
ionosphere,0.4270111916450225,0.44100663788545696,0.2004744554711598,0.4140424491039657,0.19517865577751065,0.2051325678103943,0.21251203002199248,0.23919575125169015,0.19517865577751065
iris,0.35332497561911114,0.5971257006746957,0.07754215211415512,0.4931625173679026,0.07774174967397533,0.08089205270033195,0.08286020456930757,0.08231382767147194,0.07773421547671924
isolet,0.25214179052106134,0.7681809852693466,0.30634779268404844,0.18341476004582483,0.2640573387552284,0.26590418008635697,0.26253539428337536,0.26194139861171833,0.26795144957561645
kc1,0.4681504475275582,0.42420858159088065,0.33886296233824953,0.2341744813639782,0.34514084620641433,0.3443679774319153,0.34551930408198306,0.34571905541110975,0.3439028792430267
letter,0.7262442416337827,0.960527278071357,0.5050409507893566,0.9343964511303623,0.5165234935311878,0.5099101003195466,0.5153779804872303,0.5195805911517789,0.5070403624165243
madelon,0.5871001604851327,0.48769366904030226,0.5992344478734692,0.48769366904030403,0.6332264292932326,0.6343782111687035,0.6319392118624394,0.6314100534549616,0.6362938904837638
mc1,0.34952519967759654,0.20469979174590786,0.07679610536118112,0.028114000385605444,0.08590231988834533,0.09385219791214028,0.08813291734967522,0.08566397390643433,0.08313055572325431
mfeat-factors,0.22465087726494634,0.6588667425641329,0.14588461539850645,0.18030966953472322,0.15053211749237005,0.15288472695986838,0.15784662499128768,0.16168572795658195,0.15053211749237005
mfeat-karhunen,0.2139051072014831,0.8816659015738665,0.11224552603183417,0.6978555788028353,0.11725867015689788,0.11964953934117042,0.12283932895227231,0.12502305959044285,0.11612827878040824
mozilla4,0.3447250187824136,0.416162941384649,0.43909066976559863,0.3855356769470531,0.44634174066560517,0.4503072856259437,0.4478802282831337,0.44634174066560517,0.45002823931139313
optdigits,0.1760228201795742,0.7447622010118031,0.39302643944434734,0.15107941077018064,0.31223423253322846,0.3112290553294027,0.31643844894208073,0.31223423253322846,0.3130228594920155
ozone-level-8hr,0.5845956025965456,0.38034314186273827,0.6082713472358237,0.10161709507187622,0.4668969100327255,0.4760602513870934,0.473496675667465,0.47438902513620534,0.4680174131364477
page-blocks,0.16279666617398844,0.7658619128484252,0.1923435101997097,0.17849146777805733,0.12908940269146466,0.12908940269146466,0.12725865687731952,0.12725865687731952,0.1402357955128243
parkinsons,0.5196738418253067,0.3355263178544456,0.5484988468061098,0.26006541313389253,0.5595516177410157,0.5374691869878736,0.5343266769552045,0.5396380358815767,0.5496000038754761
pendigits,0.3078597848179033,0.857744129249433,0.25799007784349054,0.46700309751019553,0.2597185821652487,0.26069386502996467,0.2630043283389587,0.2659791296220557,0.25958229753863166
ringnorm,0.390953763024758,0.49997875820904014,0.030486932186711547,0.4999318187214997,0.04287035890607047,0.0460016013481805,0.048005400024305436,0.04912286420390203,0.04287035890607047
satimage,0.5286933550856157,0.7679513964013587,0.391710508617498,0.5981178722225325,0.38947284999663195,0.3906269341188263,0.3930826325424025,0.39381161807198983,0.38802248690979174
scene,0.4571753547092124,0.14942116851573056,0.2942145611512033,0.11001069270685963,0.20978464633657046,0.22027277116471108,0.23327206020158822,0.23328222745245597,0.20978464633657046
segment,0.4444159909196762,0.749297840841298,0.3773707285055295,0.5543898024291657,0.35188566988190606,0.35749750591772145,0.35527932330428286,0.35188566988190606,0.35815026831979
semeion,0.2754345173923856,0.3863169756962014,0.4159308966867564,0.27836534371645655,0.3867329930151637,0.39756009600746395,0.3854819192145631,0.38655941889779577,0.41091048222005383
sonar,0.4365599275632355,0.3799022860360707,0.572846144764041,0.37856510453925196,0.6111167088039988,0.6019545157478052,0.6006689884491514,0.6004594578094163,0.6220296510284115
spambase,0.16543550777674237,0.27477018465932107,0.35567686803190085,0.25384745694002353,0.32604304054522953,0.3293191056413121,0.3271608101178171,0.3268859604005238,0.3328259966413964
texture,0.6088167146577027,0.9011459303142498,0.41935431417900687,0.8146894863660219,0.405486269375474,0.41402316325347577,0.40885749142889083,0.40530416855671036,0.4157441584023859
thyroid-ann,0.06964645390418685,0.5791345560637191,1.808770673281948,0.13496128783395733,1.6540838688358037,1.6438946600052549,1.6484649682387544,1.657454524579506,1.6594277821972518
vehicle,0.7758898571324185,0.7256877683981144,0.8554633318874796,0.6820274168000598,0.8492597395790445,0.8637186282323086,0.8657312863287141,0.842444377405438,0.8441170421439713
vowel,0.7749229079913466,0.9086508213138901,0.8779955523478554,0.9046713814293182,1.3229664768699438,1.3016868312847356,1.3044232302520433,1.3229664768699438,1.254400106964318
waveform-5000,0.3592113175015282,0.5789240127084937,0.3403518701064725,0.5025146363891205,0.3306662604939163,0.33088357788022316,0.33224915996501264,0.33342963320374724,0.3306662604939163
wilt,0.08795322896337829,0.49634482954270726,0.15115029937747532,0.10190486671827634,0.07823394113640922,0.07823394113640922,0.07789407348650704,0.07803494714295672,0.0844560846399898
wine,0.11047585018430961,0.5094463404643255,0.035236318773956735,0.3529149821705004,0.044523959994200626,0.047502224315423947,0.046171319570638816,0.04402116841477418,0.044523959994200626
wine-quality-red,0.5818924291853795,0.825934467386331,0.6096314311838122,0.6207266439314394,0.6730401281128979,0.6740908729574473,0.6740908729574473,0.6740908729574473,0.6730401281128979
wine-quality-white,0.6752708602517055,0.8539477336923913,0.718538788830879,0.6612598589957037,0.7365649111248279,0.7365649111248279,0.7365649111248279,0.7365649111248279,0.7365649111248279
