dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
clean1,0.8381617148283815,0.7836284086284087,0.890014245014245,0.7836284086284087,0.8724423416090084,0.8609344051010718,0.8585565052231721,0.8484595034595035,0.8746808438475104
clean2,0.8123723937601237,0.8401417212742424,0.9188847127562496,0.8401417212742424,0.8897345064317392,0.8926146180795257,0.8899400965067116,0.8885591683096916,0.8944509009447256
climate-model-simulation-crashes,0.8710204081632653,0.879357142857143,0.8748061224489796,0.879357142857143,0.8624591836734694,0.8634183673469387,0.8662755102040818,0.8675918367346938,0.8552448979591836
corporate_credit_ratings,0.8557417777777777,0.8398151111111112,0.6839995555555556,0.8515862222222224,0.6837746666666666,0.6871906666666666,0.6878911111111111,0.6884684444444444,0.6839315555555555
default-of-credit-card-clients,0.6258007097936484,0.6903873661103338,0.6715086127127377,0.6903873661103338,0.658445484296794,0.6586913515105965,0.6579901320756235,0.658445484296794,0.6585717365686408
diabetes,0.7755854700854701,0.6636780626780626,0.8138660968660968,0.6636780626780626,0.8100541310541309,0.811002849002849,0.8082535612535613,0.805934472934473,0.8116096866096866
ecoli,0.9109304485632725,0.8599231639297493,0.841300255997514,0.8331447523234253,0.8447990434107836,0.8447990434107836,0.8447990434107836,0.8447990434107836,0.8447990434107836
eeg-eye-state,0.6044675083796205,0.5599818486206531,0.4977851313057774,0.5599818486206531,0.4948707563057482,0.4940779448487887,0.49575345015254674,0.4963789126169966,0.49174093206658454
gas-drift,0.8227356749958223,0.8216217292246011,0.8391527736026202,0.8404275139143678,0.8510368288095316,0.8478093052627502,0.8507180092782832,0.8510368288095316,0.8455836125070851
gina_agnostic,0.8864671225889053,0.8842232337410947,0.8604156579305148,0.8842215720594728,0.858529497399614,0.8580666440338739,0.8586558464889753,0.8579427048135233,0.85635452411373
glass,0.8591696619669396,0.8179578632250734,0.8366833254715702,0.7905040836388965,0.813115307012499,0.8167242223728738,0.8167242223728738,0.8167242223728738,0.813115307012499
har,0.9734873627335601,0.9594561385910984,0.9615232107858525,0.9737877889713589,0.9520822379584238,0.9520720010144783,0.9518962168507447,0.9520822379584238,0.9511064397412083
heart-statlog,0.9077777777777778,0.8655555555555555,0.8994444444444445,0.8655555555555555,0.9005555555555557,0.9022222222222223,0.9022222222222223,0.8983333333333334,0.8955555555555555
ionosphere,0.8140493564406608,0.7647055842708017,0.9303790412486064,0.7647055842708017,0.9298494983277592,0.9285091719874329,0.9267127799736496,0.9202974561670214,0.9298494983277592
iris,0.8846666666666667,0.8846666666666667,0.9946666666666667,0.8306666666666667,0.9946666666666667,0.9946666666666667,0.9933333333333334,0.9933333333333334,0.9946666666666667
