dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
iris,0.15805913751623968,0.28952654436796443,0.0556779119020263,0.35237508603844725,0.05062926394863994,0.05277254386403335,0.055552623998134286,0.055696526310345516,0.05048477365932038
isolet,0.12387268191081038,0.43880882090854473,0.15295892906254407,0.03145478770848318,0.13222502040301615,0.1331260480198921,0.13158986924651833,0.13121482844223833,0.13451476477136695
kc1,0.237466137339497,0.17659317740944028,0.17195117386247605,0.05403738374370529,0.17406547677172382,0.17408168523869158,0.1744380649448751,0.17462493652705022,0.17348485037188338
letter,0.07259983278943863,0.3673299365768147,0.1240970277773649,0.4682938557389399,0.1734434845433775,0.15641135925625527,0.17240530850532337,0.18035181709385772,0.13999988984652434
madelon,0.23335722387817123,0.07087132388644672,0.24996656878373208,0.07087132388644843,0.2764936588219847,0.27780637016951076,0.278230074449154,0.2744061731028477,0.27860792987182403
mc1,0.17521077830667275,0.04982074374373169,0.03866896105878609,0.00944972932722726,0.04345509129085764,0.04790986738588554,0.04476751229138247,0.04334699894137775,0.04209565083930447
mfeat-factors,0.11381790262993322,0.4962282009627598,0.07378869565196139,0.05087980711451882,0.0760276655750817,0.07761790167118462,0.08018513974061306,0.08241109315519154,0.0760276655750817
mfeat-karhunen,0.0825202845718796,0.7598739587375641,0.0546387206816095,0.6955581859334916,0.05686632860646586,0.059833147910129836,0.06055228994488952,0.06298600767191843,0.055425548211256614
mozilla4,0.0679851495820217,0.1579135816083593,0.16448063993423406,0.16866204280498712,0.2010087711984593,0.20138516247830335,0.20182782771203717,0.2010087711984593,0.19812850931720455
optdigits,0.07379502318096673,0.626572310745171,0.1920943568089435,0.05448761876391563,0.1540084316291484,0.15309768124898063,0.15562824902521952,0.1540084316291484,0.1524781804820698
ozone-level-8hr,0.29247825724824467,0.09226293380052752,0.30637814268844993,0.028046350968178167,0.23526814566871415,0.2397655219410435,0.238269797482603,0.2393326911180273,0.23602612525101865
page-blocks,0.046832352207692704,0.6910148133235792,0.07963300409110527,0.01666118864845324,0.06275013905592852,0.06275013905592852,0.06116065001603253,0.06116065001603253,0.06651255776049683
parkinsons,0.2749640325837659,0.21059910198859216,0.28341045221081507,0.19621358233100525,0.28677260666647103,0.2773362608766693,0.2735426022448503,0.27801705670283494,0.2835930153713975
pendigits,0.08707971675252749,0.573967217592487,0.11236037404158213,0.348938296076048,0.11355123927006623,0.11435577645880424,0.11688195261701961,0.11708759752971239,0.1133533450391262
ringnorm,0.03163573080533255,0.016632918905985044,0.009898340344804803,0.0007254990205069145,0.0178683176335348,0.019411448060361512,0.021246995295711633,0.02114110725395888,0.0178683176335348
satimage,0.24832204312132267,0.33254434295566054,0.19435426817345997,0.19810420836649564,0.1942863965256876,0.19449914587722575,0.19600069690991284,0.19750240285118853,0.1936356273647645
scene,0.23070541139709583,0.04957318665128583,0.14781783629859,0.0357490986873797,0.1052929650410862,0.11051301495070769,0.11711205002315031,0.1172154025574204,0.1052929650410862
segment,0.13328822061571413,0.2766335137764849,0.18525870037101874,0.40543406792806536,0.17170862616645077,0.1740139274977543,0.17356894455232477,0.17170862616645077,0.17422906197479537
semeion,0.13977872583894496,0.12060246555472287,0.20949745860158497,0.1379786335741076,0.19385588470127407,0.20020957255881652,0.19383584301454976,0.19343548286454998,0.20726647395844525
sonar,0.2385889676343947,0.212227425319581,0.3068110362234249,0.18855416100762387,0.32144682640819033,0.3140318376670687,0.3148275600764141,0.3109338798907738,0.32492679830545423
spambase,0.07534283135309536,0.16860051087928984,0.17847550291289066,0.19048479302006022,0.16353656960822271,0.16551254326452575,0.16470401057421813,0.16399949927412055,0.1671302275456223
texture,0.19163390485091575,0.5098786005616869,0.20335073085000097,0.7143904153552102,0.19654785401053404,0.20175468089112458,0.19778616831963408,0.19688490127662223,0.2024226409600335
thyroid-ann,0.02430935587768768,0.4014212444967785,0.897028756819623,0.03459561615365074,0.8153442136270523,0.8105924243424933,0.8126615954298959,0.8191063333013805,0.8188476524084335
vehicle,0.29984846244781105,0.1905594892383496,0.3715044998182927,0.23324900921669495,0.37063349404903356,0.39250013606554407,0.3843415158658853,0.3648475504513438,0.3709423747183115
vowel,0.14373592123244455,0.01984832658707256,0.3076698567164978,0.0787718803755135,0.597194000683616,0.5769999935132923,0.577292652178899,0.597194000683616,0.5399508599913609
waveform-5000,0.15774739150820571,0.3362010168760581,0.15787730532111538,0.37341421467293723,0.15519206815894143,0.155384794537974,0.15656004461233702,0.15583009794060593,0.15519206815894143
wilt,0.01936236131161856,0.14481422915258252,0.05109877361100672,0.00033783289958546616,0.03328430790785649,0.03328430790785649,0.03176537482419906,0.03210347024802203,0.03718675129829151
wine,0.07537479694963903,0.44038447654688645,0.023591330876502246,0.40544649050026915,0.030012207882566515,0.028378804914744267,0.030526752562970404,0.02970350393855007,0.030012207882566515
wine-quality-red,0.11612738274550545,0.32069379138711335,0.13952940825469934,0.094427988250832,0.23697307274272003,0.24280222748397864,0.24280222748397864,0.24280222748397864,0.23697307274272003
wine-quality-white,0.13587192631515982,0.23475089940199467,0.1923115455221247,0.00683489650188226,0.24034359653427328,0.24034359653427328,0.24034359653427328,0.24034359653427328,0.24034359653427328
