dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
corporate_credit_ratings,0.008495895098538849,0.008518388198681124,0.011514952874337622,0.007944332092791023,0.01138197955786657,0.010596148473343253,0.011857716002948665,0.01146608615623103,0.011443995043315922
default-of-credit-card-clients,0.01099262353282875,0.015996781968311027,0.01399170914773918,0.015996781968311027,0.014140466478384519,0.014224526585803943,0.01413098145178207,0.014140466478384519,0.013937126613862616
diabetes,0.05659169425219996,0.05802560596932516,0.054217428381051556,0.05802560596932516,0.0527501824843502,0.052894881488852054,0.05434479726106467,0.05465850563711848,0.05355585037034436
ecoli,0.0177220432666275,0.025599044854644214,0.003421664256051428,0.008328499416008836,0.009623151753295181,0.009623151753295181,0.009623151753295181,0.009623151753295181,0.009623151753295181
eeg-eye-state,0.021852581006142287,0.014243368620590413,0.012567187487488989,0.014243368620590413,0.01409735702888052,0.014299159626933943,0.014561490027045834,0.014503959422106714,0.014547554696080043
gas-drift,0.00942612807488236,0.0073714211850674964,0.006249602436167462,0.0071069767876175815,0.007588729611540374,0.0073003042549002585,0.007588574810189283,0.007588729611540374,0.006938874366156499
gina_agnostic,0.019896516363175267,0.017605083281909857,0.023913579609010645,0.017603913919144502,0.022380698283797802,0.02176427271391256,0.02236846838868876,0.023015452811695494,0.023176731523855562
glass,0.04569583400325207,0.04323525172534429,0.060834042995287135,0.047103388693448205,0.07805352196617765,0.07398330623203438,0.07398330623203438,0.07398330623203438,0.07805352196617765
har,0.0021573380737426547,0.0027379042011858265,0.006174107486716671,0.003159265109817892,0.004669351992368937,0.004619807240401117,0.004504715876895913,0.004669351992368937,0.004715213571690682
heart-statlog,0.06626421735791958,0.09105388145403998,0.06831551509133768,0.09105388145403998,0.061999712375986685,0.06075654717552142,0.06058697791608455,0.06377741213815263,0.05688532010410993
ionosphere,0.08857563203086653,0.058434384143993934,0.04214391216128717,0.058434384143993934,0.04434625559693943,0.04437595093721646,0.04401893263326806,0.04383252630663143,0.04434625559693943
iris,0.031434823812901316,0.027764441242907566,0.011243653902820942,0.007825251938515115,0.011243653902820942,0.011243653902820942,0.011331154474650646,0.011331154474650646,0.011243653902820942
isolet,0.0009026669344313321,0.0026132179381507335,0.003166456196457996,0.0016358385348849555,0.003411979419636763,0.003703811807387061,0.003719298902315011,0.0036372472833598166,0.0034853471957549146
kc1,0.03961465246297298,0.028597172700641927,0.03615389577924248,0.028597172700641927,0.036131715600357966,0.03641110100253409,0.03599260240567363,0.03613709489653011,0.036609083773208574
letter,0.003388105405418625,0.0029679633680168554,0.002742617824987281,0.0030256766367576455,0.00403606748955361,0.0032485901481350285,0.0034997518469726137,0.003687501826919069,0.003012387583231272
madelon,0.04447350338106739,0.028252432022593477,0.027067026002336347,0.028252432022593477,0.026984411138635367,0.025261047365214402,0.026187400569169055,0.0266820999187933,0.02559213135225527
mc1,0.04912538970723034,0.0420098369601533,0.05580156022426539,0.0420098369601533,0.05871677418987185,0.060081058820471545,0.05951417866139528,0.058504363527991474,0.05805257533044356
mfeat-factors,0.003167998420417765,0.005435158369547119,0.004150418164018453,0.0036726487397289146,0.004559075584124121,0.004823558878084007,0.004777633323971833,0.004714726258223984,0.004559075584124121
mfeat-karhunen,0.004583084542443283,0.006644813075574667,0.002776487354586413,0.006283407969123714,0.0026270608867337278,0.0025941942803758018,0.002619509739573461,0.0026024300794150823,0.0027522842489658464
mozilla4,0.014803302335802284,0.013262801968524753,0.015264664871806813,0.013262801968524753,0.015776561425148137,0.01573713837877646,0.015799289031052034,0.015776561425148137,0.01563262630439656
optdigits,0.0020918003246350437,0.003152261445034609,0.0038953822371075807,0.002012429256268464,0.004765617356716489,0.004643164215253089,0.004721504428187657,0.004765617356716489,0.005240045900187413
ozone-level-8hr,0.038982708992765645,0.03997649932774295,0.0358213067192029,0.03997649932774295,0.03453078690955398,0.034230941527672726,0.03449012049095987,0.03477515709939877,0.03478771072182563
page-blocks,0.012066076010013345,0.02059779500868702,0.01804795616272973,0.021885985452015328,0.01651718426488407,0.01651718426488407,0.01577347945849332,0.01577347945849332,0.016533042779684478
parkinsons,0.10160669457751294,0.11353563377219696,0.0883949000351818,0.11353563377219696,0.09616932293995395,0.09839508290885252,0.08960654527100344,0.08943387706762435,0.09671136923484962
pendigits,0.004093988678914482,0.0038019376262771495,0.0023776963358471737,0.0038214128007247493,0.0024181442383058643,0.0024603298923007787,0.0025914501429295457,0.0026666203999818334,0.002417194050101917
ringnorm,0.02294402489739851,0.0256211391166141,0.0008267727044625476,0.0256211391166141,0.0007700552999083697,0.0007752511592734494,0.0007765705780751988,0.0007763046024422213,0.0007700552999083697
satimage,0.0049852084683843206,0.003726234930543217,0.0033474548537391876,0.004840175593152696,0.0037981883054803867,0.0038747314980675817,0.0038143682135307784,0.003793091875298983,0.003854286492424116
scene,0.02525143925728974,0.012440965932413771,0.019983174906605457,0.012440965932413771,0.02505491083654858,0.021644904924281085,0.02220515369253294,0.021128015102918295,0.02505491083654858
segment,0.006885391737298082,0.007099122681412581,0.0062317073803539805,0.00556071963856779,0.005806810913194824,0.006462211055499266,0.006212199498755231,0.005806810913194824,0.00667636805511675
semeion,0.0038090325591136846,0.00646221837461355,0.010881146108757327,0.0037767194413517546,0.010670030650091105,0.010753603350707505,0.010698658666159605,0.010416504900154036,0.01026512181520758
sonar,0.13018548017318424,0.11294823031712198,0.13253939429692882,0.11294823031712198,0.14444453273996027,0.14620652397071815,0.14539549399896545,0.1478392702672784,0.1629085995158831
spambase,0.008265797924018587,0.004805905461580711,0.009731393387302084,0.004805905461580711,0.009653591950050442,0.009959220174747417,0.01035382803250573,0.009864752299732348,0.010676103359689137
texture,0.008724563965150462,0.004087066316366785,0.004978257228402291,0.002886538466032629,0.00530279600867717,0.005158738735810679,0.005167916905517351,0.005268985718812622,0.005020068171294572
thyroid-ann,0.004241567237620017,0.04580504883711938,0.02084143223032741,0.03689783907287677,0.027856003957339524,0.027577140272022606,0.028145301645990627,0.02831440967798489,0.026809447342139494
vehicle,0.05655011049627769,0.03832094550712638,0.042070764129795074,0.03750534796563382,0.042051125310479304,0.03696865758707026,0.03953749306163813,0.0433072946729721,0.04064991632307181
vowel,0.018614522128813583,0.031972244737909716,0.01572183653672963,0.03208741799412554,0.03460885311660246,0.03214252147735596,0.031304919450230236,0.03460885311660246,0.030570334080327
waveform-5000,0.008462086898667563,0.007113053633604391,0.007003536715656223,0.0071958368852300635,0.00732899566582403,0.0075959274243666795,0.007586070124686491,0.007640189836747892,0.00732899566582403
wilt,0.04776000002130689,0.033914399702655244,0.030344635790249392,0.033914399702655244,0.02506461602189832,0.02506461602189832,0.02506047138971889,0.026009909930235497,0.02526438073089698
wine,0.011649994414586176,0.01303906833355043,0.004201920171339692,0.013155072541589383,0.004799638768610911,0.004799638768610911,0.004799638768610911,0.004799638768610911,0.004799638768610911
wine-quality-red,0.06139179323652426,0.06667429007664685,0.07919359681375134,0.07734136760612138,0.0880011752667649,0.08442220136497935,0.08442220136497935,0.08442220136497935,0.0880011752667649
wine-quality-white,0.05347619656688167,0.05750280619171362,0.050828851117368665,0.05595019724467251,0.060104283485133185,0.060104283485133185,0.060104283485133185,0.060104283485133185,0.060104283485133185
