dataset,classifier,metric,mean,std
banknote-authentication,PW-NB(k=5),brier_score,0.20934615018510358,0.036351475487156226
banknote-authentication,PW-NB(k=5),ece,0.07480646985956538,0.02298234257531786
banknote-authentication,PW-NB(k=5),geometric_mean,0.8330005544017445,0.041142599180074776
banknote-authentication,PW-NB(k=5),log_loss,0.3171881715534452,0.046012061070253116
banknote-authentication,PW-NB(k=5),macro_f1,0.8362506983715189,0.037464770888763856
banknote-authentication,PW-NB(k=5),mcc,0.6749244861898476,0.0709167962004153
banknote-authentication,PW-NB(k=5),mean_pr,0.9982344897276227,0.0003538370115226398
banknote-authentication,PW-NB(k=5),weighted_f1,0.8388218791240369,0.03611101764765225
blood-transfusion-service-center,BernoulliNB,accuracy,0.7472792792792793,0.04360552283601219
blood-transfusion-service-center,BernoulliNB,auc_roc,0.6926441921797959,0.07638308822807117
blood-transfusion-service-center,BernoulliNB,balanced_accuracy,0.6472394220846234,0.06369840348949228
blood-transfusion-service-center,BernoulliNB,brier_score,0.3385023970560296,0.04241404574184528
blood-transfusion-service-center,BernoulliNB,ece,0.08566353576641475,0.03932298128053055
blood-transfusion-service-center,BernoulliNB,geometric_mean,0.608799503355314,0.09143955351543663
blood-transfusion-service-center,BernoulliNB,log_loss,0.5170279388301705,0.05966935326354568
blood-transfusion-service-center,BernoulliNB,macro_f1,0.644561940934198,0.059658385722646146
blood-transfusion-service-center,BernoulliNB,mcc,0.2997728052320764,0.11878789760921905
blood-transfusion-service-center,BernoulliNB,weighted_f1,0.7438644948583873,0.041456303249569414
blood-transfusion-service-center,ComplementNB,accuracy,0.6951351351351351,0.05141260417914166
blood-transfusion-service-center,ComplementNB,auc_roc,0.7352969842907923,0.06918815068315318
blood-transfusion-service-center,ComplementNB,balanced_accuracy,0.6710268317853457,0.06005420963721669
blood-transfusion-service-center,ComplementNB,brier_score,0.4743487599198337,0.009155992878610384
blood-transfusion-service-center,ComplementNB,ece,0.17403760120228712,0.04894144806000394
blood-transfusion-service-center,ComplementNB,geometric_mean,0.6617529759077064,0.06372742563933312
blood-transfusion-service-center,ComplementNB,log_loss,0.6673488027058938,0.009329835775726547
blood-transfusion-service-center,ComplementNB,macro_f1,0.6355118615756332,0.05086031083693588
blood-transfusion-service-center,ComplementNB,mcc,0.3073110768925523,0.10689085425344239
blood-transfusion-service-center,ComplementNB,weighted_f1,0.7111253890536411,0.04536896597672989
blood-transfusion-service-center,GaussianNB,accuracy,0.7445585585585586,0.05046475201266925
blood-transfusion-service-center,GaussianNB,auc_roc,0.7055698887742231,0.06926120995529846
blood-transfusion-service-center,GaussianNB,balanced_accuracy,0.5521327829377365,0.06843467924227364
blood-transfusion-service-center,GaussianNB,brier_score,0.3752714287445006,0.07250611933577128
blood-transfusion-service-center,GaussianNB,ece,0.14163557136624622,0.04855772323107164
blood-transfusion-service-center,GaussianNB,geometric_mean,0.39554392474654476,0.13122398708303354
blood-transfusion-service-center,GaussianNB,log_loss,0.7346110771540363,0.29626975895915975
blood-transfusion-service-center,GaussianNB,macro_f1,0.5495690466772696,0.08447222472093027
blood-transfusion-service-center,GaussianNB,mcc,0.14992585701882305,0.18243403744291647
blood-transfusion-service-center,GaussianNB,weighted_f1,0.7047978627270208,0.0546292203470018
blood-transfusion-service-center,MultinomialNB,accuracy,0.762054054054054,0.004330326165275608
blood-transfusion-service-center,MultinomialNB,auc_roc,0.7352969842907923,0.06918815068315318
blood-transfusion-service-center,MultinomialNB,balanced_accuracy,0.5,0.0
blood-transfusion-service-center,MultinomialNB,brier_score,0.3488077085508783,0.0070132350202102645
blood-transfusion-service-center,MultinomialNB,ece,0.044322436479330735,0.020860133308981763
blood-transfusion-service-center,MultinomialNB,geometric_mean,0.0,0.0
blood-transfusion-service-center,MultinomialNB,log_loss,0.5300062343975738,0.008619893130042371
blood-transfusion-service-center,MultinomialNB,macro_f1,0.43247744621790424,0.001389851388924336
blood-transfusion-service-center,MultinomialNB,mcc,0.0,0.0
blood-transfusion-service-center,MultinomialNB,weighted_f1,0.6591532156722997,0.0058809495527025555
blood-transfusion-service-center,PW-NB(auto),accuracy,0.7592792792792793,0.04941924809122171
blood-transfusion-service-center,PW-NB(auto),auc_roc,0.7246990024079807,0.05724992279081174
blood-transfusion-service-center,PW-NB(auto),balanced_accuracy,0.5657464740282078,0.07210547854220238
blood-transfusion-service-center,PW-NB(auto),best_k,24.0,18.52925614624973
blood-transfusion-service-center,PW-NB(auto),brier_score,0.39267684177594925,0.07249782821535532
blood-transfusion-service-center,PW-NB(auto),ece,0.18089562323453007,0.048710241391494886
blood-transfusion-service-center,PW-NB(auto),geometric_mean,0.4105970348192117,0.1376546531490186
blood-transfusion-service-center,PW-NB(auto),log_loss,1.0477728962124673,0.4088712924873787
blood-transfusion-service-center,PW-NB(auto),macro_f1,0.5654031976933307,0.08955770912185355
blood-transfusion-service-center,PW-NB(auto),mcc,0.19105806333545522,0.19147999039333163
blood-transfusion-service-center,PW-NB(auto),mean_pr,0.6994004925512283,0.011858403060422294
blood-transfusion-service-center,PW-NB(auto),weighted_f1,0.7174622480955342,0.056899321189409914
blood-transfusion-service-center,PW-NB(k=15),accuracy,0.7525945945945945,0.0502715582801474
blood-transfusion-service-center,PW-NB(k=15),auc_roc,0.7231796812292168,0.05668400125225851
blood-transfusion-service-center,PW-NB(k=15),balanced_accuracy,0.559296525627795,0.07113575413916597
blood-transfusion-service-center,PW-NB(k=15),brier_score,0.3979078915576763,0.07416482195638337
blood-transfusion-service-center,PW-NB(k=15),ece,0.18347719831605763,0.05319647950526936
blood-transfusion-service-center,PW-NB(k=15),geometric_mean,0.4035542544629678,0.13352263988700214
blood-transfusion-service-center,PW-NB(k=15),log_loss,1.0655861641530555,0.41200291911755793
blood-transfusion-service-center,PW-NB(k=15),macro_f1,0.5580315645649706,0.08760967754965505
blood-transfusion-service-center,PW-NB(k=15),mcc,0.171743093843654,0.19065328932382536
blood-transfusion-service-center,PW-NB(k=15),mean_pr,0.7009209101076863,0.0032565519253180786
blood-transfusion-service-center,PW-NB(k=15),weighted_f1,0.7116844877168484,0.05627384681664802
blood-transfusion-service-center,PW-NB(k=30),accuracy,0.7565945945945945,0.04936604111151749
blood-transfusion-service-center,PW-NB(k=30),auc_roc,0.7291423001949318,0.05722809259453297
blood-transfusion-service-center,PW-NB(k=30),balanced_accuracy,0.5619281045751634,0.07082707409614969
blood-transfusion-service-center,PW-NB(k=30),brier_score,0.39139311072539246,0.07193924404768844
blood-transfusion-service-center,PW-NB(k=30),ece,0.18002239205468396,0.04999951317375557
blood-transfusion-service-center,PW-NB(k=30),geometric_mean,0.40471957776851275,0.1336588707684555
blood-transfusion-service-center,PW-NB(k=30),log_loss,1.0260826570379973,0.3975051484212738
blood-transfusion-service-center,PW-NB(k=30),macro_f1,0.5609189870355559,0.08753222038889498
blood-transfusion-service-center,PW-NB(k=30),mcc,0.18158956411516153,0.18979706024608606
blood-transfusion-service-center,PW-NB(k=30),mean_pr,0.6978852239040687,0.0037253727579907333
blood-transfusion-service-center,PW-NB(k=30),weighted_f1,0.7145207772795457,0.05588417879590656
blood-transfusion-service-center,PW-NB(k=45),accuracy,0.757927927927928,0.04843919244138347
blood-transfusion-service-center,PW-NB(k=45),auc_roc,0.7310285517715858,0.0576810270406512
blood-transfusion-service-center,PW-NB(k=45),balanced_accuracy,0.5628052975576195,0.07018725372465205
blood-transfusion-service-center,PW-NB(k=45),brier_score,0.3863178293391577,0.07005750243001237
blood-transfusion-service-center,PW-NB(k=45),ece,0.1720471696498394,0.0498141781416766
blood-transfusion-service-center,PW-NB(k=45),geometric_mean,0.4050242526102557,0.13344348600768546
blood-transfusion-service-center,PW-NB(k=45),log_loss,0.9973960804954887,0.391787599073016
blood-transfusion-service-center,PW-NB(k=45),macro_f1,0.5617158124323813,0.08690963906900398
blood-transfusion-service-center,PW-NB(k=45),mcc,0.18459959228633988,0.18742625071449184
blood-transfusion-service-center,PW-NB(k=45),mean_pr,0.6898161677711592,0.003986535467020677
blood-transfusion-service-center,PW-NB(k=45),weighted_f1,0.7153852852160536,0.05519391494547371
blood-transfusion-service-center,PW-NB(k=5),accuracy,0.753945945945946,0.05251352991351021
blood-transfusion-service-center,PW-NB(k=5),auc_roc,0.7201181057218209,0.05516545214376284
blood-transfusion-service-center,PW-NB(k=5),balanced_accuracy,0.5641382868937048,0.07308405512553569
blood-transfusion-service-center,PW-NB(k=5),brier_score,0.40270047133739756,0.07536758024507731
blood-transfusion-service-center,PW-NB(k=5),ece,0.1919805461223037,0.05158638172316139
blood-transfusion-service-center,PW-NB(k=5),geometric_mean,0.41613337272682527,0.13488884215089367
blood-transfusion-service-center,PW-NB(k=5),log_loss,1.1486950892637577,0.46626493380472206
blood-transfusion-service-center,PW-NB(k=5),macro_f1,0.5650856164925867,0.0893365088007459
blood-transfusion-service-center,PW-NB(k=5),mcc,0.18368917889762312,0.19477655934648677
blood-transfusion-service-center,PW-NB(k=5),mean_pr,0.7160729890961679,0.006820169967221606
blood-transfusion-service-center,PW-NB(k=5),weighted_f1,0.7152387839296624,0.05814264514663395
breast-w,BernoulliNB,accuracy,0.9707161125319693,0.013816412262321718
breast-w,BernoulliNB,auc_roc,0.990276771336554,0.007358301384163172
breast-w,BernoulliNB,balanced_accuracy,0.9707048748353098,0.0158735198123503
breast-w,BernoulliNB,brier_score,0.05334071929801385,0.02700260281978605
breast-w,BernoulliNB,ece,0.030218250279237586,0.013669344569031542
breast-w,BernoulliNB,geometric_mean,0.9705830546249773,0.01592583876466675
breast-w,BernoulliNB,log_loss,0.24054404120037157,0.14417309403236306
breast-w,BernoulliNB,macro_f1,0.967985358866722,0.015124671241586793
breast-w,BernoulliNB,mcc,0.9365495954434623,0.030159790293156474
breast-w,BernoulliNB,weighted_f1,0.9707898699493283,0.013805672725959351
breast-w,ComplementNB,accuracy,0.8829070758738278,0.017864488042250878
breast-w,ComplementNB,auc_roc,0.9684668240374762,0.018471404305038717
breast-w,ComplementNB,balanced_accuracy,0.8993412384716732,0.017603384395863498
breast-w,ComplementNB,brier_score,0.32848458243463863,0.007229729729499508
breast-w,ComplementNB,ece,0.25846159803314406,0.02355126253594206
breast-w,ComplementNB,geometric_mean,0.8974293782122433,0.01736548650615106
breast-w,ComplementNB,log_loss,0.5046972586568353,0.008850835122011355
breast-w,ComplementNB,macro_f1,0.8772157710740162,0.0182178673303965
breast-w,ComplementNB,mcc,0.7691300980061552,0.03481205884420503
breast-w,ComplementNB,weighted_f1,0.8851249063778599,0.017312779223745797
breast-w,GaussianNB,accuracy,0.9634484228473997,0.02090479120940045
breast-w,GaussianNB,auc_roc,0.9859744180939833,0.013573873128417022
breast-w,GaussianNB,balanced_accuracy,0.9670833333333334,0.020421441842636213
breast-w,GaussianNB,brier_score,0.07121454823326463,0.04050639907934994
breast-w,GaussianNB,ece,0.03678110041997183,0.021174513710438003
breast-w,GaussianNB,geometric_mean,0.966958533645675,0.020447635557605915
breast-w,GaussianNB,log_loss,0.8193528603064925,0.5103800136947835
breast-w,GaussianNB,macro_f1,0.9604913253211482,0.022349031546488592
breast-w,GaussianNB,mcc,0.922341078698435,0.04380400922912432
breast-w,GaussianNB,weighted_f1,0.9637248710845199,0.020656355082657934
breast-w,MultinomialNB,accuracy,0.9136402387041773,0.02330484669430391
breast-w,MultinomialNB,auc_roc,0.9684668240374762,0.018471404305038658
breast-w,MultinomialNB,balanced_accuracy,0.887173364075538,0.0305364177928813
breast-w,MultinomialNB,brier_score,0.24011859702318739,0.010313847739087499
breast-w,MultinomialNB,ece,0.24048729537188668,0.01416901071860081
breast-w,MultinomialNB,geometric_mean,0.8822084959621735,0.034015627030368735
breast-w,MultinomialNB,log_loss,0.41529593758501654,0.01229964706133102
breast-w,MultinomialNB,macro_f1,0.9008477462440718,0.028246435886894374
breast-w,MultinomialNB,mcc,0.809772571454956,0.05196461553994454
breast-w,MultinomialNB,weighted_f1,0.9115279011037998,0.02468157846424307
breast-w,PW-NB(auto),accuracy,0.9604859335038363,0.015476661645845439
breast-w,PW-NB(auto),auc_roc,0.9793582564778216,0.012119323929584518
breast-w,PW-NB(auto),balanced_accuracy,0.9676515151515153,0.014053559065886038
breast-w,PW-NB(auto),best_k,25.5,14.230249470757707
breast-w,PW-NB(auto),brier_score,0.07706271131878853,0.03181991349533593
breast-w,PW-NB(auto),ece,0.039838876777280895,0.016223154551778765
breast-w,PW-NB(auto),geometric_mean,0.9672582158536874,0.014210554909147601
breast-w,PW-NB(auto),log_loss,0.9974729385378772,0.5082878573385138
breast-w,PW-NB(auto),macro_f1,0.9575720201811773,0.016344041703910798
breast-w,PW-NB(auto),mcc,0.9180687938589187,0.031050873506169266
breast-w,PW-NB(auto),mean_pr,0.9491426309919995,0.003567139982822317
breast-w,PW-NB(auto),weighted_f1,0.9608872409508347,0.015236071266547977
breast-w,PW-NB(k=15),accuracy,0.9604859335038363,0.015476661645845439
breast-w,PW-NB(k=15),auc_roc,0.9793582564778216,0.012119323929584518
breast-w,PW-NB(k=15),balanced_accuracy,0.9676515151515153,0.014053559065886038
breast-w,PW-NB(k=15),brier_score,0.07745851450404835,0.03177200336694598
breast-w,PW-NB(k=15),ece,0.039992026796140154,0.01616227582302733
breast-w,PW-NB(k=15),geometric_mean,0.9672582158536874,0.014210554909147601
breast-w,PW-NB(k=15),log_loss,1.0047117497746878,0.5067010524737482
breast-w,PW-NB(k=15),macro_f1,0.9575720201811773,0.016344041703910798
breast-w,PW-NB(k=15),mcc,0.9180687938589187,0.031050873506169266
breast-w,PW-NB(k=15),mean_pr,0.95089210208063,0.002575575675185053
breast-w,PW-NB(k=15),weighted_f1,0.9608872409508347,0.015236071266547977
breast-w,PW-NB(k=30),accuracy,0.9604859335038363,0.015476661645845439
breast-w,PW-NB(k=30),auc_roc,0.9793582564778216,0.012119323929584518
breast-w,PW-NB(k=30),balanced_accuracy,0.9676515151515153,0.014053559065886038
breast-w,PW-NB(k=30),brier_score,0.07690124077838585,0.031838721889777565
breast-w,PW-NB(k=30),ece,0.03956796973209352,0.015936020589283662
breast-w,PW-NB(k=30),geometric_mean,0.9672582158536874,0.014210554909147601
breast-w,PW-NB(k=30),log_loss,0.9962941831011616,0.5088434858762462
breast-w,PW-NB(k=30),macro_f1,0.9575720201811773,0.016344041703910798
breast-w,PW-NB(k=30),mcc,0.9180687938589187,0.031050873506169266
breast-w,PW-NB(k=30),mean_pr,0.9478064669897514,0.0025307105140250515
breast-w,PW-NB(k=30),weighted_f1,0.9608872409508347,0.015236071266547977
breast-w,PW-NB(k=45),accuracy,0.9619565217391305,0.017151309320749025
breast-w,PW-NB(k=45),auc_roc,0.9804472716293369,0.009700842194673319
breast-w,PW-NB(k=45),balanced_accuracy,0.9687878787878788,0.015320304689004222
breast-w,PW-NB(k=45),brier_score,0.07522697977802745,0.033447669695312016
breast-w,PW-NB(k=45),ece,0.03876473699365736,0.016563259871772745
breast-w,PW-NB(k=45),geometric_mean,0.9684144790842641,0.015503619393998426
breast-w,PW-NB(k=45),log_loss,0.9856071838480416,0.5063293303968301
breast-w,PW-NB(k=45),macro_f1,0.9591396900719081,0.01814739428183846
breast-w,PW-NB(k=45),mcc,0.921060647238105,0.03450650734335249
breast-w,PW-NB(k=45),mean_pr,0.945740384700264,0.002309892771324298
breast-w,PW-NB(k=45),weighted_f1,0.9623397597289955,0.016892123796140034
breast-w,PW-NB(k=5),accuracy,0.9604859335038363,0.015476661645845439
breast-w,PW-NB(k=5),auc_roc,0.98035257465964,0.009642142708513499
breast-w,PW-NB(k=5),balanced_accuracy,0.9676515151515153,0.014053559065886038
breast-w,PW-NB(k=5),brier_score,0.07825026231960741,0.031081518290999945
breast-w,PW-NB(k=5),ece,0.04029496768734451,0.0160741179366913
breast-w,PW-NB(k=5),geometric_mean,0.9672582158536874,0.014210554909147601
breast-w,PW-NB(k=5),log_loss,1.0167853830862286,0.48781553834185487
breast-w,PW-NB(k=5),macro_f1,0.9575720201811773,0.016344041703910798
breast-w,PW-NB(k=5),mcc,0.9180687938589187,0.031050873506169266
breast-w,PW-NB(k=5),mean_pr,0.9564349461084187,0.0026752002440993527
breast-w,PW-NB(k=5),weighted_f1,0.9608872409508347,0.015236071266547977
california,BernoulliNB,accuracy,0.7402827409469914,0.011371194568037668
california,BernoulliNB,auc_roc,0.7913616927330456,0.010271997935932496
california,BernoulliNB,balanced_accuracy,0.7402832446108617,0.011376908581903168
california,BernoulliNB,brier_score,0.3695699633654258,0.012151256292610664
california,BernoulliNB,ece,0.05460463810206415,0.011278466049738273
california,BernoulliNB,geometric_mean,0.7368626190465208,0.011342967628217274
california,BernoulliNB,log_loss,0.5539424999419136,0.01492471780881371
california,BernoulliNB,macro_f1,0.738965115460374,0.011391533500539387
california,BernoulliNB,mcc,0.48550788363106695,0.023165080813681068
california,BernoulliNB,weighted_f1,0.7389650687800261,0.011390141015405225
california,ComplementNB,accuracy,0.739556137671112,0.01124304485576395
california,ComplementNB,auc_roc,0.8273700500953816,0.007736902694517846
california,ComplementNB,balanced_accuracy,0.73955551357529,0.011243603923239694
california,ComplementNB,brier_score,0.4775749985986182,0.00044681406626278933
california,ComplementNB,ece,0.22331835327532543,0.01123759745063245
california,ComplementNB,geometric_mean,0.7394149299737788,0.011257208712534739
california,ComplementNB,log_loss,0.6706760426107856,0.00044656869836992216
california,ComplementNB,macro_f1,0.7395015930308115,0.011248987797777435
california,ComplementNB,mcc,0.4793097204150089,0.022474510515200188
california,ComplementNB,weighted_f1,0.7395017884671453,0.011248856478715293
california,GaussianNB,accuracy,0.6225181022594476,0.05828182895699146
california,GaussianNB,auc_roc,0.8330326732235294,0.013827515554927018
california,GaussianNB,balanced_accuracy,0.622490253686118,0.05833377327453386
california,GaussianNB,brier_score,0.44150253023895336,0.06338338318887
california,GaussianNB,ece,0.13829083307621395,0.07687609326881804
california,GaussianNB,geometric_mean,0.5102357669519801,0.1279271252599879
california,GaussianNB,log_loss,0.6751968444116437,0.09018953807578323
california,GaussianNB,macro_f1,0.5679345986490479,0.09176196490521796
california,GaussianNB,mcc,0.32328621978549665,0.0909567432738668
california,GaussianNB,weighted_f1,0.567951359195027,0.09173080401224433
california,MultinomialNB,accuracy,0.7396046107685429,0.01142671951103442
california,MultinomialNB,auc_roc,0.8273700500953816,0.007736902694517846
california,MultinomialNB,balanced_accuracy,0.7396041511590312,0.011427253957655583
california,MultinomialNB,brier_score,0.4775750077479294,0.0004468506252324594
california,MultinomialNB,ece,0.2233668911893581,0.011420125167869428
california,MultinomialNB,geometric_mean,0.7394615528582282,0.011438420054615504
california,MultinomialNB,log_loss,0.6706760524335051,0.0004465999882957922
california,MultinomialNB,macro_f1,0.7395493823001197,0.011431735740994174
california,MultinomialNB,mcc,0.47941000972340575,0.022845322486159357
california,MultinomialNB,weighted_f1,0.7395495346890174,0.01143161475299542
california,PW-NB(auto),accuracy,0.6075380128660377,0.07282282417305307
california,PW-NB(auto),auc_roc,0.8296554999743252,0.014631904322940283
california,PW-NB(auto),balanced_accuracy,0.6075175377258476,0.07284912098360272
california,PW-NB(auto),best_k,9.0,12.649110640673518
california,PW-NB(auto),brier_score,0.49814656223450415,0.08646002370254585
california,PW-NB(auto),ece,0.20203708217652774,0.09567322162910523
california,PW-NB(auto),geometric_mean,0.47300901529958805,0.15317454021415658
california,PW-NB(auto),log_loss,0.8199664226323462,0.15061254745194816
california,PW-NB(auto),macro_f1,0.5413331731229223,0.11246977498481357
california,PW-NB(auto),mcc,0.2920532683297888,0.11134386298588081
california,PW-NB(auto),mean_pr,0.7898653007876486,0.013120703605472793
california,PW-NB(auto),weighted_f1,0.541345636851523,0.11245325570051044
california,PW-NB(k=15),accuracy,0.5622273388269511,0.0349516861963945
california,PW-NB(k=15),auc_roc,0.8243199508905936,0.013967841480019247
california,PW-NB(k=15),balanced_accuracy,0.5622168211791065,0.0350130704786595
california,PW-NB(k=15),brier_score,0.5796983768480963,0.07211854762839551
california,PW-NB(k=15),ece,0.27894407109162644,0.0651632704448033
california,PW-NB(k=15),geometric_mean,0.3739463078901501,0.09681559286753351
california,PW-NB(k=15),log_loss,0.968364799718797,0.1388117853180402
california,PW-NB(k=15),macro_f1,0.47038051035413975,0.06414748756973354
california,PW-NB(k=15),mcc,0.21105982538404694,0.06261867236853852
california,PW-NB(k=15),mean_pr,0.7757724276991897,0.0039783857127612425
california,PW-NB(k=15),weighted_f1,0.4703899325157666,0.0641150115917748
california,PW-NB(k=30),accuracy,0.5654749189296839,0.035575732750015854
california,PW-NB(k=30),auc_roc,0.8243650083671289,0.013969542725565403
california,PW-NB(k=30),balanced_accuracy,0.5654635561169632,0.03564130115863789
california,PW-NB(k=30),brier_score,0.5716195052908827,0.06909989624742018
california,PW-NB(k=30),ece,0.272248093928246,0.0636762032109461
california,PW-NB(k=30),geometric_mean,0.3843232461884726,0.0953031515862856
california,PW-NB(k=30),log_loss,0.9552925200123958,0.13720459901105098
california,PW-NB(k=30),macro_f1,0.4767208151396001,0.06412329040781868
california,PW-NB(k=30),mcc,0.2175798385494899,0.06038520530195281
california,PW-NB(k=30),mean_pr,0.7624743507626366,0.003529400103331551
california,PW-NB(k=30),weighted_f1,0.47673083298364755,0.06408923239306984
california,PW-NB(k=45),accuracy,0.5673649939690448,0.03439537894016514
california,PW-NB(k=45),auc_roc,0.8242947856357373,0.013916055936072822
california,PW-NB(k=45),balanced_accuracy,0.5673533259648569,0.034459694566010536
california,PW-NB(k=45),brier_score,0.5658319308386146,0.06424551559033143
california,PW-NB(k=45),ece,0.26782959253165306,0.060524460192527205
california,PW-NB(k=45),geometric_mean,0.39196787622202733,0.09041181855467784
california,PW-NB(k=45),log_loss,0.9459047293762379,0.12884195272849872
california,PW-NB(k=45),macro_f1,0.48106939826963846,0.06149203699604282
california,PW-NB(k=45),mcc,0.2210870083319719,0.056305018704286
california,PW-NB(k=45),mean_pr,0.7542413870883132,0.00322901423655961
california,PW-NB(k=45),weighted_f1,0.48107940493711976,0.061457834758855495
california,PW-NB(k=5),accuracy,0.6062783229435571,0.07405699638334112
california,PW-NB(k=5),auc_roc,0.8295491643424521,0.014774335057124176
california,PW-NB(k=5),balanced_accuracy,0.606257847803367,0.07408246826734699
california,PW-NB(k=5),brier_score,0.5012113800678244,0.09057046900484227
california,PW-NB(k=5),ece,0.2048126147199046,0.09887442190829535
california,PW-NB(k=5),geometric_mean,0.46902492742582036,0.1574722413237071
california,PW-NB(k=5),log_loss,0.8255883865525373,0.1575036991093631
california,PW-NB(k=5),macro_f1,0.538946367142823,0.11494646922192447
california,PW-NB(k=5),mcc,0.2886022430986467,0.1153160916476057
california,PW-NB(k=5),mean_pr,0.7938580010808336,0.004107620534203308
california,PW-NB(k=5),weighted_f1,0.5389588308714238,0.11493059352008389
cardiotocography,BernoulliNB,accuracy,0.9948246080255115,0.00467241675600376
cardiotocography,BernoulliNB,auc_roc,0.9998107923728335,0.0005513199183736393
cardiotocography,BernoulliNB,balanced_accuracy,0.993836618283677,0.006457708817825251
cardiotocography,BernoulliNB,brier_score,0.00681869496927537,0.00420825732954215
cardiotocography,BernoulliNB,ece,0.00641075859580192,0.00289937687091901
cardiotocography,BernoulliNB,geometric_mean,0.9935597940159692,0.0068449471374526045
cardiotocography,BernoulliNB,log_loss,0.01643187269106821,0.011684351033649844
cardiotocography,BernoulliNB,macro_f1,0.9887464370440467,0.009660283002425435
cardiotocography,BernoulliNB,mcc,0.9938771761652042,0.005505886435264251
cardiotocography,BernoulliNB,weighted_f1,0.995021168315575,0.00440201019433711
cardiotocography,ComplementNB,accuracy,1.0,0.0
cardiotocography,ComplementNB,auc_roc,1.0,0.0
cardiotocography,ComplementNB,balanced_accuracy,1.0,0.0
cardiotocography,ComplementNB,brier_score,0.0025921342927599103,6.836927622354817e-05
cardiotocography,ComplementNB,ece,0.03780470441574642,0.0004547746046400613
cardiotocography,ComplementNB,geometric_mean,1.0,0.0
cardiotocography,ComplementNB,log_loss,0.03904661093344622,0.00048783194006744884
cardiotocography,ComplementNB,macro_f1,1.0,0.0
cardiotocography,ComplementNB,mcc,1.0,0.0
cardiotocography,ComplementNB,weighted_f1,1.0,0.0
cardiotocography,GaussianNB,accuracy,0.9995305164319248,0.0014846373991401103
cardiotocography,GaussianNB,auc_roc,0.9995454545454546,0.001437398936440141
cardiotocography,GaussianNB,balanced_accuracy,0.999090909090909,0.0028747978728803562
cardiotocography,GaussianNB,brier_score,0.00093830093381343,0.0029671680815133387
cardiotocography,GaussianNB,ece,0.00046915023023363,0.00148358329233066
cardiotocography,GaussianNB,geometric_mean,0.9990514258214521,0.002999654933834356
cardiotocography,GaussianNB,log_loss,0.016215387978832298,0.051277559156421106
cardiotocography,GaussianNB,macro_f1,0.9993351302785264,0.0021025026671380397
cardiotocography,GaussianNB,mcc,0.9994435199003455,0.001759744587466015
cardiotocography,GaussianNB,weighted_f1,0.9995237673419975,0.0015059798954439672
cardiotocography,MultinomialNB,accuracy,1.0,0.0
cardiotocography,MultinomialNB,auc_roc,1.0,0.0
cardiotocography,MultinomialNB,balanced_accuracy,1.0,0.0
cardiotocography,MultinomialNB,brier_score,0.0009330726028452099,9.372939716617129e-05
cardiotocography,MultinomialNB,ece,0.01834668442125036,0.0006471958704075864
cardiotocography,MultinomialNB,geometric_mean,1.0,0.0
cardiotocography,MultinomialNB,log_loss,0.01877017301418672,0.0006831418002291804
cardiotocography,MultinomialNB,macro_f1,1.0,0.0
cardiotocography,MultinomialNB,mcc,1.0,0.0
cardiotocography,MultinomialNB,weighted_f1,1.0,0.0
cardiotocography,PW-NB(auto),accuracy,0.9995305164319248,0.0014846373991401103
cardiotocography,PW-NB(auto),auc_roc,0.9995432043204321,0.0014445147727591852
cardiotocography,PW-NB(auto),balanced_accuracy,0.999090909090909,0.0028747978728803562
cardiotocography,PW-NB(auto),best_k,6.0,3.1622776601683795
cardiotocography,PW-NB(auto),brier_score,0.00093852614624064,0.0029678802657406972
cardiotocography,PW-NB(auto),ece,0.00046926296946654,0.0014839398050883155
cardiotocography,PW-NB(auto),geometric_mean,0.9990514258214521,0.002999654933834356
cardiotocography,PW-NB(auto),log_loss,0.016215387978832298,0.051277559156421106
cardiotocography,PW-NB(auto),macro_f1,0.9993351302785264,0.0021025026671380397
cardiotocography,PW-NB(auto),mcc,0.9994435199003455,0.001759744587466015
cardiotocography,PW-NB(auto),mean_pr,0.9926240613318141,0.0012830479121729427
cardiotocography,PW-NB(auto),weighted_f1,0.9995237673419975,0.0015059798954439672
cardiotocography,PW-NB(k=15),accuracy,0.9995305164319248,0.0014846373991401103
cardiotocography,PW-NB(k=15),auc_roc,0.9995454545454546,0.001437398936440141
cardiotocography,PW-NB(k=15),balanced_accuracy,0.999090909090909,0.0028747978728803562
cardiotocography,PW-NB(k=15),brier_score,0.00093867608086982,0.0029683544006690386
cardiotocography,PW-NB(k=15),ece,0.00046933799529713996,0.0014841770575963577
cardiotocography,PW-NB(k=15),geometric_mean,0.9990514258214521,0.002999654933834356
cardiotocography,PW-NB(k=15),log_loss,0.016215387978832298,0.051277559156421106
cardiotocography,PW-NB(k=15),macro_f1,0.9993351302785264,0.0021025026671380397
cardiotocography,PW-NB(k=15),mcc,0.9994435199003455,0.001759744587466015
cardiotocography,PW-NB(k=15),mean_pr,0.9897703334332929,0.0006226337675034961
cardiotocography,PW-NB(k=15),weighted_f1,0.9995237673419975,0.0015059798954439672
cardiotocography,PW-NB(k=30),accuracy,0.9995305164319248,0.0014846373991401103
cardiotocography,PW-NB(k=30),auc_roc,0.9995454545454546,0.001437398936440141
cardiotocography,PW-NB(k=30),balanced_accuracy,0.999090909090909,0.0028747978728803562
cardiotocography,PW-NB(k=30),brier_score,0.00093879188053338,0.0029687205913581697
